"ALIEF ISD","HASTINGS H S","101903001","101903","08 - 12","S","101","04","HARRIS","A","NQ","NQ","","","N","N"
"ALIEF ISD","HEARNE EL","101903115","101903","EE - 05","E","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","HEFLIN EL","101903111","101903","EE - 05","E","101","04","HARRIS","E","NA","R","","","N","N"
"ALIEF ISD","HICKS EL","101903120","101903","EE - 04","E","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","JAMES HOLUB MIDDLE","101903044","101903","06 - 08","M","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","KERR H S","101903006","101903","09 - 12","S","101","04","HARRIS","R","NQ","NQ","","","N","N"
"ALIEF ISD","KLENTZMAN INT","101903141","101903","05 - 06","M","101","04","HARRIS","A","NA","R","","","N","N"
"ALIEF ISD","LIESTMAN EL","101903109","101903","EE - 04","E","101","04","HARRIS","R","NA","NQ","","","N","N"
"ALIEF ISD","MICHAEL KENNEDY EL","101903107","101903","EE - 05","E","101","04","HARRIS","R","NA","NQ","","","N","N"
"ALIEF ISD","MILDRED V LANDIS EL","101903116","101903","PK - 05","E","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","O'DONNELL MIDDLE","101903046","101903","06 - 08","M","101","04","HARRIS","A","NA","R","","","N","N"
"ALIEF ISD","OUTLEY EL","101903119","101903","EE - 05","E","101","04","HARRIS","R","NA","NQ","","","N","N"
"ALIEF ISD","OWENS INT","101903140","101903","05 - 06","M","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","PETROSKY EL","101903110","101903","EE - 05","E","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","SNEED EL","101903117","101903","PK - 04","E","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","V G CHAMBERS EL","101903104","101903","PK - 04","E","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","VIOLA MAHANAY EL","101903106","101903","EE - 06","E","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","YOUENS EL","101903101","101903","EE - 05","E","101","04","HARRIS","A","NA","NQ","","","N","N"
"ALIEF ISD","YOUNGBLOOD INT","101903142","101903","05 - 06","M","101","04","HARRIS","R","NA","R","","","N","N"
"ALIEF MONTESSORI COMMUNITY SCHOOL","ALIEF MONTESSORI COMMUNITY SCHOOL","101815101","101815","PK - 06","E","101","04","HARRIS","H","NH","","","","N","Y"
"ALLEN ISD","ALLEN H S","043901001","043901","09 - 12","S","043","10","COLLIN","R","NQ","NQ","","","N","N"
"ALLEN ISD","ALTON BOYD EL","043901102","043901","EE - 06","E","043","10","COLLIN","A","NA","NQ","","","N","N"
"ALLEN ISD","ALVIS C STORY EL","043901105","043901","EE - 06","E","043","10","COLLIN","E","NA","NQ","","","N","N"
"ALLEN ISD","COLLIN CO J J A E P","043901003","043901","09 - 09","S","043","10","COLLIN","N","NR","","","","N","N"
"ALLEN ISD","D L ROUNTREE EL","043901101","043901","EE - 06","E","043","10","COLLIN","R","NA","R","","","N","N"
"ALLEN ISD","FLOSSIE FLOYD GREEN EL","043901107","043901","EE - 06","E","043","10","COLLIN","E","NA","NQ","","","N","N"
"ALLEN ISD","FRANCES E NORTON EL","043901108","043901","EE - 06","E","043","10","COLLIN","E","NA","NQ","","","N","N"
"ALLEN ISD","GENE M REED EL","043901104","043901","EE - 06","E","043","10","COLLIN","E","NA","NQ","","","N","N"
"ALLEN ISD","GEORGE J ANDERSON EL","043901109","043901","EE - 06","E","043","10","COLLIN","E","NA","NQ","","","N","N"
"ALLEN ISD","MAX O VAUGHAN EL","043901106","043901","EE - 06","E","043","10","COLLIN","E","NA","R","","","N","N"
"ALLEN ISD","W E PETE FORD MIDDLE","043901042","043901","07 - 09","M","043","10","COLLIN","E","NA","NQ","","","N","N"
"ALLEN ISD","WALTER & LOIS CURTIS MIDDLE","043901043","043901","07 - 09","M","043","10","COLLIN","E","NA","NQ","","","N","N"
"ALLISON ISD","ALLISON SCHOOL","242904001","242904","PK - 12","B","242","16","WHEELER","E","NQ","R","","","N","N"
"ALPINE ISD","ALPINE EL","022901101","022901","KG - 04","E","022","18","BREWSTER","A","NA","NQ","","","N","N"
"ALPINE ISD","ALPINE H S","022901001","022901","09 - 12","S","022","18","BREWSTER","R","NQ","NQ","","","N","N"
"ALPINE ISD","ALPINE MIDDLE","022901041","022901","05 - 08","M","022","18","BREWSTER","R","NA","NQ","","","N","N"
"ALPINE ISD","PETE GALLEGO SR CENTER","022901102","022901","EE - PK","E","022","18","BREWSTER","N","NR","","","","N","N"
"ALTO ISD","ALTO EL","037901101","037901","PK - 04","E","037","07","CHEROKEE","A","NA","NQ","","","N","N"
"ALTO ISD","ALTO H S","037901001","037901","09 - 12","S","037","07","CHEROKEE","A","NQ","NQ","","","N","N"
"ALTO ISD","ALTO MIDDLE","037901041","037901","05 - 08","M","037","07","CHEROKEE","A","NA","R","","","N","N"
"ALTO ISD","CHEROKEE COUNTY CO-OP","037901002","037901","10 - 12","S","037","07","CHEROKEE","1","PE","","","","N","N"
"ALVARADO ISD","ALVARADO EL-NORTH","126901102","126901","EE - 04","E","126","11","JOHNSON","A","NA","NQ","","","N","N"
"ALVARADO ISD","ALVARADO EL-SOUTH","126901101","126901","KG - 04","E","126","11","JOHNSON","A","NA","NQ","","","N","N"
"ALVARADO ISD","ALVARADO H S","126901001","126901","09 - 12","S","126","11","JOHNSON","A","NQ","NQ","","","N","N"
"ALVARADO ISD","ALVARADO INT","126901104","126901","05 - 06","M","126","11","JOHNSON","R","NA","NQ","","","N","N"
"ALVARADO ISD","ALVARADO J H","126901041","126901","07 - 08","M","126","11","JOHNSON","R","NA","NQ","","","N","N"
"ALVARADO ISD","LILLIAN EL","126901103","126901","KG - 04","E","126","11","JOHNSON","R","NA","NQ","","","N","N"
"ALVIN ISD","ALVIN EL","020901101","020901","04 - 06","E","020","04","BRAZORIA","A","NA","NQ","","","N","N"
"ALVIN ISD","ALVIN H S","020901001","020901","09 - 12","S","020","04","BRAZORIA","A","NQ","NQ","","","N","N"
"ALVIN ISD","ALVIN J H","020901041","020901","07 - 08","M","020","04","BRAZORIA","A","NA","NQ","","","N","N"
"ALVIN ISD","ALVIN PRI","020901102","020901","EE - 03","E","020","04","BRAZORIA","R","NA","NQ","","ALVIN EL","N","N"
"ALVIN ISD","ASSETS LEARNING CTR","020901044","020901","07 - 08","M","020","04","BRAZORIA","E","NA","NQ","","","N","N"
"ALVIN ISD","DAY STAR RESIDENTIAL","020901200","020901","EE - 11","B","020","04","BRAZORIA","N","NR","","","","N","N"
"ALVIN ISD","E C MASON PRI","020901105","020901","EE - 05","E","020","04","BRAZORIA","R","NA","NQ","","","N","N"
"ALVIN ISD","G W HARBY J H","020901043","020901","07 - 08","M","020","04","BRAZORIA","A","NA","NQ","","","N","N"
"ALVIN ISD","HOOD-CASE EL","020901109","020901","EE - 06","E","020","04","BRAZORIA","R","NA","NQ","","","N","N"
"ALVIN ISD","LONGFELLOW EL","020901104","020901","04 - 06","E","020","04","BRAZORIA","R","NA","NQ","","","N","N"
"ALVIN ISD","MANVEL J H","020901042","020901","06 - 08","M","020","04","BRAZORIA","R","NA","NQ","","","N","N"
"ALVIN ISD","MARK TWAIN PRI","020901103","020901","EE - 03","E","020","04","BRAZORIA","R","NA","NQ","","LONGFELLOW EL","N","N"
"ALVIN ISD","MELBA PASSMORE EL","020901108","020901","EE - 06","E","020","04","BRAZORIA","E","NA","NQ","","","N","N"
"ALVIN ISD","R L STEVENSON EL","020901106","020901","EE - 03","E","020","04","BRAZORIA","E","NA","NQ","","WALT DISNEY EL","N","N"
"ALVIN ISD","WALT DISNEY EL","020901107","020901","04 - 06","E","020","04","BRAZORIA","R","NA","NQ","","","N","N"
"ALVORD ISD","ALVORD EL","249901101","249901","KG - 05","E","249","11","WISE","E","NA","R","","","N","N"
"ALVORD ISD","ALVORD H S","249901001","249901","09 - 12","S","249","11","WISE","E","NQ","NQ","","","N","N"
"ALVORD ISD","ALVORD J H","249901041","249901","06 - 08","M","249","11","WISE","R","NA","R","","","N","N"
"AMARILLO ISD","AMARILLO AREA CTR FOR ADVANCED LRN","188901003","188901","09 - 12","S","188","16","POTTER","A","NQ","NQ","","","N","N"
"AMARILLO ISD","AMARILLO H S","188901001","188901","09 - 12","S","188","16","POTTER","R","NQ","NQ","","","N","N"
"AMARILLO ISD","AUSTIN MIDDLE","188901041","188901","06 - 08","M","188","16","POTTER","A","NA","NQ","","","N","N"
"AMARILLO ISD","AVONDALE EL","188901101","188901","EE - 05","E","188","16","POTTER","R","NA","R","","","N","N"
