DISTNAME,CAMPNAME,CACKDTL,CAMPUS,DISTRICT,COUNTY,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,PAIRCAMP,PAIRNAME,C_RATING
GEORGE WEST ISD,GEORGE WEST PRI,EM,149901102,149901,149,02,LIVE OAK,E,EE - 03,N,,,E
GEORGETOWN ISD,ANNIE PURL EL,,246904101,246904,246,13,WILLIAMSON,E,EE - 02,N,246904108,WILLIAMS EL,R
GEORGETOWN ISD,CARVER EL,,246904102,246904,246,13,WILLIAMSON,E,PK - 02,N,246904105,DELL PICKETT EL,A
GEORGETOWN ISD,CHARLES A FORBES MIDDLE,WSX,246904042,246904,246,13,WILLIAMSON,M,06 - 08,N,,,A
GEORGETOWN ISD,CHIP RICHARTE H S,U,246904002,246904,246,13,WILLIAMSON,S,09 - 12,N,,,1
GEORGETOWN ISD,DELL PICKETT EL,EMX,246904105,246904,246,13,WILLIAMSON,E,03 - 05,N,,,A
GEORGETOWN ISD,DOUGLAS BENOLD MIDDLE,EWSY,246904040,246904,246,13,WILLIAMSON,M,06 - 08,N,,,A
GEORGETOWN ISD,FROST EL,,246904103,246904,246,13,WILLIAMSON,E,PK - 02,N,246904106,RAYE MCCOY EL,R
GEORGETOWN ISD,GEORGETOWN 9TH GRADE,,246904004,246904,246,13,WILLIAMSON,S,09 - 09,N,,,R
GEORGETOWN ISD,GEORGETOWN ALTER PROG,,246904003,246904,246,13,WILLIAMSON,S,07 - 12,N,,,X
GEORGETOWN ISD,GEORGETOWN H S,JS,246904001,246904,246,13,WILLIAMSON,S,09 - 12,N,,,A
GEORGETOWN ISD,JAMES E MITCHELL EL,MX,246904110,246904,246,13,WILLIAMSON,E,PK - 05,N,,,R
GEORGETOWN ISD,JAMES TIPPIT MIDDLE,,246904041,246904,246,13,WILLIAMSON,M,06 - 08,N,,,A
GEORGETOWN ISD,JO ANN FORD EL,EWMNZ,246904109,246904,246,13,WILLIAMSON,E,KG - 05,N,,,E
GEORGETOWN ISD,PAT COOPER EL,EMN,246904104,246904,246,13,WILLIAMSON,E,PK - 05,N,,,R
GEORGETOWN ISD,RAYE MCCOY EL,ENZ,246904106,246904,246,13,WILLIAMSON,E,03 - 05,N,,,R
GEORGETOWN ISD,VILLAGE EL,EWMN,246904107,246904,246,13,WILLIAMSON,E,EE - 05,N,,,R
GEORGETOWN ISD,WILLIAMS EL,EMNX,246904108,246904,246,13,WILLIAMSON,E,03 - 05,N,,,R
GEORGETOWN ISD,WILLIAMSON CO J J A E P,,246904197,246904,246,13,WILLIAMSON,S,09 - 10,N,,,X
GEORGETOWN ISD,WM COUNTY JUVENILE DETENTION CTR,,246904199,246904,246,13,WILLIAMSON,S,09 - 11,N,,,X
GHOLSON ISD,GHOLSON SCHOOL,W,161925101,161925,161,12,MCLENNAN,E,PK - 08,N,,,R
GIDDINGS ISD,GIDDINGS EL,,144901101,144901,144,13,LEE,E,EE - 03,N,,,R
GIDDINGS ISD,GIDDINGS H S,UJ,144901001,144901,144,13,LEE,S,09 - 12,N,,,A
GIDDINGS ISD,GIDDINGS INT,Y,144901103,144901,144,13,LEE,E,04 - 05,N,,,A
GIDDINGS ISD,GIDDINGS MIDDLE,SZ,144901041,144901,144,13,LEE,M,06 - 08,N,,,A
GILMER ISD,BRUCE J H,WNSX,230902041,230902,230,07,UPSHUR,M,07 - 08,N,,,R
GILMER ISD,GILMER EL,,230902102,230902,230,07,UPSHUR,E,EE - 04,N,,,L
GILMER ISD,GILMER H S,V,230902002,230902,230,07,UPSHUR,S,09 - 12,N,,,A
GILMER ISD,GILMER INT,ANZ,230902103,230902,230,07,UPSHUR,M,05 - 06,N,,,A
GIRLS & BOYS PREPARATORY ACADEMY,GIRLS & BOYS PREP ACADEMY EL,,101805101,101805,101,04,HARRIS,E,PK - 05,Y,,,L
GIRLS & BOYS PREPARATORY ACADEMY,GIRLS & BOYS PREP ACADEMY H S,,101805001,101805,101,04,HARRIS,S,09 - 12,Y,,,L
GIRLS & BOYS PREPARATORY ACADEMY,GIRLS & BOYS PREP ACADEMY MIDDLE,WSX,101805041,101805,101,04,HARRIS,M,06 - 08,Y,,,A
GLADEWATER ISD,BROADWAY EL,E,092901104,092901,092,07,GREGG,E,02 - 03,N,,,R
GLADEWATER ISD,GAY AVENUE PRI,,092901102,092901,092,07,GREGG,E,EE - 01,N,092901104,BROADWAY EL,R
GLADEWATER ISD,GLADEWATER H S,S,092901001,092901,092,07,GREGG,S,09 - 12,N,,,A
GLADEWATER ISD,GLADEWATER MIDDLE,SX,092901042,092901,092,07,GREGG,M,06 - 08,N,,,A
GLADEWATER ISD,WELDON INT,,092901105,092901,092,07,GREGG,E,04 - 05,N,,,R
GLASSCOCK COUNTY ISD,GLASSCOCK COUNTY EL,WY,087901101,087901,087,18,GLASSCOCK,E,PK - 06,N,,,A
GLASSCOCK COUNTY ISD,GLASSCOCK COUNTY H S,ADRUVJW,087901001,087901,087,18,GLASSCOCK,S,07 - 12,N,,,A
GLEN ROSE ISD,GLEN ROSE EL,,213901101,213901,213,11,SOMERVELL,E,EE - 02,N,213901102,GLEN ROSE INT,E
GLEN ROSE ISD,GLEN ROSE H S,V,213901001,213901,213,11,SOMERVELL,S,09 - 12,N,,,A
GLEN ROSE ISD,GLEN ROSE INT,EMNY,213901102,213901,213,11,SOMERVELL,E,02 - 05,N,,,E
GLEN ROSE ISD,GLEN ROSE J H,S,213901041,213901,213,11,SOMERVELL,M,06 - 08,N,,,A
GODLEY ISD,GODLEY EL,,126911101,126911,126,11,JOHNSON,E,EE - 02,N,126911042,GODLEY INT,R
GODLEY ISD,GODLEY H S,AVJS,126911001,126911,126,11,JOHNSON,S,09 - 12,N,,,R
GODLEY ISD,GODLEY INT,N,126911042,126911,126,11,JOHNSON,E,03 - 05,N,,,R
GODLEY ISD,GODLEY MIDDLE,AX,126911041,126911,126,11,JOHNSON,M,06 - 08,N,,,A
GOLD BURG ISD,GOLD BURG H S,S,169906001,169906,169,09,MONTAGUE,B,06 - 12,N,,,A
GOLD BURG ISD,RINGGOLD EL,,169906101,169906,169,09,MONTAGUE,E,KG - 05,N,,,L
GOLDEN RULE CHARTER SCHOOL,GOLDEN RULE,,057835101,057835,057,10,DALLAS,E,PK - 02,Y,,,X
GOLDEN RULE CHARTER SCHOOL,GOLDEN RULE CHARTER SCHOOL,SZ,057835001,057835,057,10,DALLAS,E,PK - 08,Y,,,A
GOLDEN RULE CHARTER SCHOOL,GOLDEN RULE DESOTO,,057835102,057835,057,10,DALLAS,E,PK - 01,Y,,,X
GOLDTHWAITE ISD,GOLDTHWAITE EL,EN,167901101,167901,167,12,MILLS,E,EE - 05,N,,,R
GOLDTHWAITE ISD,GOLDTHWAITE H S,ARUVJ,167901001,167901,167,12,MILLS,S,09 - 12,N,,,R
GOLDTHWAITE ISD,GOLDTHWAITE MIDDLE,AWN,167901002,167901,167,12,MILLS,M,06 - 08,N,,,R
GOLIAD ISD,GOLIAD DAEP,,088902003,088902,088,03,GOLIAD,S,08 - 12,N,,,X
GOLIAD ISD,GOLIAD EL,E,088902102,088902,088,03,GOLIAD,E,EE - 03,N,,,R
GOLIAD ISD,GOLIAD H S,AJ,088902001,088902,088,03,GOLIAD,S,09 - 12,N,,,A
GOLIAD ISD,GOLIAD INT,,088902104,088902,088,03,GOLIAD,E,04 - 06,N,,,A
GOLIAD ISD,GOLIAD MIDDLE,SY,088902041,088902,088,03,GOLIAD,M,07 - 08,N,,,A
GONZALES ISD,GONZALES EAST AVENUE PRI,,089901101,089901,089,13,GONZALES,E,EE - 01,N,089901102,GONZALES ELEMENTARY,R
GONZALES ISD,GONZALES ELEMENTARY,X,089901102,089901,089,13,GONZALES,E,02 - 04,N,,,R
GONZALES ISD,GONZALES H S,,089901001,089901,089,13,GONZALES,S,09 - 12,N,,,L
GONZALES ISD,GONZALES J H,S,089901042,089901,089,13,GONZALES,M,07 - 08,N,,,A
GONZALES ISD,GONZALES NORTH AVENUE INTERMEDIATE,NX,089901103,089901,089,13,GONZALES,M,05 - 06,N,,,R
GOODRICH ISD,GOODRICH EL,,187903101,187903,187,06,POLK,E,PK - 05,N,,,A
GOODRICH ISD,GOODRICH H S,,187903001,187903,187,06,POLK,S,09 - 12,N,,,L
GOODRICH ISD,GOODRICH MIDDLE,AX,187903041,187903,187,06,POLK,M,06 - 08,N,,,A
GOOSE CREEK CISD,ALAMO EL,N,101911101,101911,101,04,HARRIS,E,EE - 05,N,,,A
GOOSE CREEK CISD,ASHBEL SMITH EL,N,101911113,101911,101,04,HARRIS,E,EE - 05,N,,,A
GOOSE CREEK CISD,BAYTOWN J H,Z,101911041,101911,101,04,HARRIS,M,06 - 08,N,,,A
GOOSE CREEK CISD,CARVER EL,,101911105,101911,101,04,HARRIS,E,EE - 05,N,,,A
GOOSE CREEK CISD,CEDAR BAYOU J H,SX,101911043,101911,101,04,HARRIS,M,06 - 08,N,,,R
GOOSE CREEK CISD,CROCKETT EL,EWMNX,101911118,101911,101,04,HARRIS,E,EE - 05,N,,,E
GOOSE CREEK CISD,EXCEL ACADEMY (MURWORTH),,101911014,101911,101,04,HARRIS,S,10 - 11,N,,,X
GOOSE CREEK CISD,GENTRY J H,X,101911046,101911,101,04,HARRIS,M,06 - 08,N,,,A
GOOSE CREEK CISD,GOOSE CREEK MEMORIAL,RS,101911015,101911,101,04,HARRIS,S,09 - 12,N,,,A
GOOSE CREEK CISD,HARLEM EL,,101911107,101911,101,04,HARRIS,E,EE - 05,N,,,R
GOOSE CREEK CISD,HIGHLANDS EL,EMN,101911108,101911,101,04,HARRIS,E,02 - 05,N,,,R
GOOSE CREEK CISD,HIGHLANDS J H,SX,101911044,101911,101,04,HARRIS,M,06 - 08,N,,,R
GOOSE CREEK CISD,HOPPER PRI,,101911117,101911,101,04,HARRIS,E,EE - 01,N,101911108,HIGHLANDS EL,R
GOOSE CREEK CISD,HORACE MANN J H,,101911045,101911,101,04,HARRIS,M,06 - 08,N,,,A
GOOSE CREEK CISD,IMPACT EARLY COLLEGE H S,EM,101911016,101911,101,04,HARRIS,S,09 - 09,N,,,E
GOOSE CREEK CISD,JAMES BOWIE EL,,101911103,101911,101,04,HARRIS,E,PK - 05,N,,,L
GOOSE CREEK CISD,LAMAR EL,N,101911111,101911,101,04,HARRIS,E,PK - 05,N,,,R
GOOSE CREEK CISD,LEE H S,,101911002,101911,101,04,HARRIS,S,09 - 12,N,,,L
GOOSE CREEK CISD,LORENZO DE ZAVALA EL,WNZ,101911120,101911,101,04,HARRIS,E,EE - 05,N,,,R
GOOSE CREEK CISD,PETER E HYLAND CENTER,U,101911005,101911,101,04,HARRIS,S,08 - 12,N,,,1
GOOSE CREEK CISD,SAN JACINTO EL,N,101911112,101911,101,04,HARRIS,E,EE - 05,N,,,R
GOOSE CREEK CISD,STEPHEN F AUSTIN EL,EWMN,101911102,101911,101,04,HARRIS,E,KG - 05,N,,,E
GOOSE CREEK CISD,STERLING H S,S,101911003,101911,101,04,HARRIS,S,09 - 12,N,,,A
GOOSE CREEK CISD,TRAVIS EL,N,101911114,101911,101,04,HARRIS,E,EE - 05,N,,,A
GOOSE CREEK CISD,VICTORIA WALKER EL,X,101911122,101911,101,04,HARRIS,E,EE - 05,N,,,A
GORDON ISD,GORDON SCHOOL,RVJ,182901001,182901,182,11,PALO PINTO,B,PK - 12,N,,,R
GORMAN ISD,GORMAN H S,AUVJS,067904001,067904,067,14,EASTLAND,S,09 - 12,N,,,R
GORMAN ISD,GORMAN MIDDLE,,067904042,067904,067,14,EASTLAND,M,06 - 08,N,,,L
GORMAN ISD,MAXFIELD EL,N,067904101,067904,067,14,EASTLAND,E,EE - 05,N,,,A
GRADY ISD,GRADY SCHOOL,DRUVJEWSY,156905001,156905,156,18,MARTIN,B,KG - 12,N,,,R
GRAFORD ISD,GRAFORD EL,,182902101,182902,182,11,PALO PINTO,E,PK - 06,N,,,A
GRAFORD ISD,GRAFORD H S,RUVJ,182902001,182902,182,11,PALO PINTO,S,07 - 12,N,,,A
GRAHAM ISD,CRESTVIEW EL,,252901101,252901,252,09,YOUNG,E,01 - 03,N,,,A
GRAHAM ISD,GRAHAM H S,ARJS,252901001,252901,252,09,YOUNG,S,09 - 12,N,,,A
GRAHAM ISD,GRAHAM J H,,252901041,252901,252,09,YOUNG,M,06 - 08,N,,,A
GRAHAM ISD,GRAHAM LEARNING CTR,,252901002,252901,252,09,YOUNG,S,09 - 12,N,,,1
GRAHAM ISD,PIONEER EL,,252901104,252901,252,09,YOUNG,E,EE - KG,N,252901101,CRESTVIEW EL,X
GRAHAM ISD,WOODLAND EL,NZ,252901105,252901,252,09,YOUNG,E,04 - 05,N,,,R
GRANBURY ISD,ACTON EL,MN,111901102,111901,111,11,HOOD,E,PK - 05,N,,,E
GRANBURY ISD,ACTON MIDDLE,EWMS,111901042,111901,111,11,HOOD,M,06 - 08,N,,,E
GRANBURY ISD,CROSSLAND NINTH GRADE CENTER,E,111901005,111901,111,11,HOOD,S,09 - 09,N,,,R
GRANBURY ISD,EMMA ROBERSON EL,,111901104,111901,111,11,HOOD,E,EE - 02,N,111901108,JOHN AND LYNN BRAWNER INT,R
GRANBURY ISD,GRANBURY H S,JS,111901001,111901,111,11,HOOD,S,09 - 12,N,,,A
GRANBURY ISD,GRANBURY MIDDLE,,111901041,111901,111,11,HOOD,M,06 - 08,N,,,R
GRANBURY ISD,JOHN AND LYNN BRAWNER INT,NY,111901108,111901,111,11,HOOD,E,03 - 05,N,,,R
GRANBURY ISD,MAMBRINO SCHOOL,NZ,111901107,111901,111,11,HOOD,E,EE - 08,N,,,R
GRANBURY ISD,NETTIE BACCUS EL,N,111901105,111901,111,11,HOOD,E,PK - 05,N,,,R
GRANBURY ISD,OAK WOODS SCHOOL,EWMN,111901106,111901,111,11,HOOD,E,EE - 05,N,,,E
GRANBURY ISD,S T A R S ACADEMY,DNS,111901002,111901,111,11,HOOD,S,10 - 12,N,,,1
GRAND PRAIRIE ISD,ADAMS MIDDLE,,057910041,057910,057,10,DALLAS,M,06 - 08,N,,,A
GRAND PRAIRIE ISD,AUSTIN EL,MN,057910101,057910,057,10,DALLAS,E,PK - 05,N,,,E
GRAND PRAIRIE ISD,BARBARA BUSH EL,ENY,057910122,057910,057,10,DALLAS,E,PK - 05,N,,,R
GRAND PRAIRIE ISD,BILL ARNOLD MIDDLE,,057910049,057910,057,10,DALLAS,M,06 - 09,N,,,L
GRAND PRAIRIE ISD,BONHAM EC,,057910134,057910,057,10,DALLAS,E,EE - PK,N,057910131,HOBBS WILLIAMS EL,X
GRAND PRAIRIE ISD,BOWIE EL,X,057910102,057910,057,10,DALLAS,E,PK - 04,N,,,R
GRAND PRAIRIE ISD,COLIN POWELL EL,EWMNY,057910123,057910,057,10,DALLAS,E,KG - 05,N,,,E
GRAND PRAIRIE ISD,CROCKETT 5TH GRADE CENTER,EMNY,057910133,057910,057,10,DALLAS,E,05 - 05,N,,,R
GRAND PRAIRIE ISD,CROSSWINDS H S,V,057910009,057910,057,10,DALLAS,S,09 - 12,N,,,1
GRAND PRAIRIE ISD,DANIELS EL,EWMNY,057910104,057910,057,10,DALLAS,E,EE - 05,N,,,R
GRAND PRAIRIE ISD,DICKINSON EL,EN,057910120,057910,057,10,DALLAS,E,EE - 05,N,,,R
GRAND PRAIRIE ISD,EISENHOWER EL,N,057910113,057910,057,10,DALLAS,E,PK - 05,N,,,R
GRAND PRAIRIE ISD,ERVIN C WHITT EL,EWMN,057910126,057910,057,10,DALLAS,E,EE - 05,N,,,R
GRAND PRAIRIE ISD,FANNIN MIDDLE,,057910051,057910,057,10,DALLAS,M,06 - 08,N,,,A
GRAND PRAIRIE ISD,FLORENCE HILL EL,EWMNY,057910106,057910,057,10,DALLAS,E,KG - 05,N,,,E
GRAND PRAIRIE ISD,GRAND PRAIRIE H S,,057910002,057910,057,10,DALLAS,S,09 - 12,N,,,L
GRAND PRAIRIE ISD,GRAND PRAIRIE HIGH 9TH GRADE CTR,,057910005,057910,057,10,DALLAS,S,09 - 09,N,,,L
GRAND PRAIRIE ISD,HARRY S TRUMAN MIDDLE,S,057910047,057910,057,10,DALLAS,M,06 - 08,N,,,R
GRAND PRAIRIE ISD,HECTOR P GARCIA EL,EM,057910124,057910,057,10,DALLAS,E,EE - 04,N,,,R
GRAND PRAIRIE ISD,HOBBS WILLIAMS EL,,057910131,057910,057,10,DALLAS,E,KG - 04,N,,,A
GRAND PRAIRIE ISD,JACKSON MIDDLE,,057910045,057910,057,10,DALLAS,M,05 - 08,N,,,A
GRAND PRAIRIE ISD,JOHN DUBISKI CAREER H S,AVS,057910010,057910,057,10,DALLAS,S,09 - 11,N,,,R
GRAND PRAIRIE ISD,JOHN GARNER EL,EWMNY,057910121,057910,057,10,DALLAS,E,KG - 05,N,,,E
GRAND PRAIRIE ISD,JOHNSON EL,NY,057910116,057910,057,10,DALLAS,E,EE - 05,N,,,A
GRAND PRAIRIE ISD,JUAN SEGUIN EL,MN,057910128,057910,057,10,DALLAS,E,KG - 05,N,,,R
GRAND PRAIRIE ISD,KENNEDY MIDDLE,,057910048,057910,057,10,DALLAS,M,06 - 08,N,,,L
GRAND PRAIRIE ISD,LAMAR ALTERNATIVE EDUCATION PROGRA,,057910004,057910,057,10,DALLAS,B,06 - 12,N,,,X
GRAND PRAIRIE ISD,LEE EL,,057910132,057910,057,10,DALLAS,E,KG - 05,N,,,A
GRAND PRAIRIE ISD,MIKE MOSELEY EL,EMNY,057910130,057910,057,10,DALLAS,E,PK - 05,N,,,E
GRAND PRAIRIE ISD,MILAM EL,NY,057910109,057910,057,10,DALLAS,E,PK - 05,N,,,A
GRAND PRAIRIE ISD,P A S S LEARNING CTR,,057910007,057910,057,10,DALLAS,S,07 - 11,N,,,X
GRAND PRAIRIE ISD,RONALD REAGAN MIDDLE,AESY,057910050,057910,057,10,DALLAS,M,06 - 08,N,,,E
GRAND PRAIRIE ISD,SALLYE MOORE EL,EMN,057910125,057910,057,10,DALLAS,E,PK - 05,N,,,R
GRAND PRAIRIE ISD,SAM RAYBURN EL,EM,057910118,057910,057,10,DALLAS,E,KG - 04,N,,,R
GRAND PRAIRIE ISD,SO GRAND PRAIRIE H S,RVJS,057910003,057910,057,10,DALLAS,S,09 - 12,N,,,A
GRAND PRAIRIE ISD,SOUTH GRAND PRAIRIE HIGH 9TH GRADE,,057910006,057910,057,10,DALLAS,S,09 - 10,N,,,A
GRAND PRAIRIE ISD,THURGOOD MARSHALL EL,EMNY,057910129,057910,057,10,DALLAS,E,EE - 05,N,,,E
GRAND PRAIRIE ISD,TRAVIS EL,MX,057910127,057910,057,10,DALLAS,E,PK - 06,N,,,R
GRAND PRAIRIE ISD,ZAVALA EL,EWN,057910119,057910,057,10,DALLAS,E,PK - 05,N,,,R
GRAND SALINE ISD,GRAND SALINE EL,,234904101,234904,234,07,VAN ZANDT,E,PK - 02,N,234904102,GRAND SALINE INT,A
GRAND SALINE ISD,GRAND SALINE H S,J,234904001,234904,234,07,VAN ZANDT,S,09 - 12,N,,,A
GRAND SALINE ISD,GRAND SALINE INT,,234904102,234904,234,07,VAN ZANDT,E,03 - 05,N,,,A
GRAND SALINE ISD,GRAND SALINE MIDDLE,S,234904041,234904,234,07,VAN ZANDT,M,06 - 08,N,,,A
GRAND SALINE ISD,VAN ZANDT CO YOUTH MULTI-SERVICE,,234904002,234904,234,07,VAN ZANDT,S,08 - 11,N,,,X
GRANDFALLS-ROYALTY ISD,GRANDFALLS-ROYALTY SCHOOL,,238904001,238904,238,18,WARD,B,PK - 12,N,,,L
GRANDVIEW ISD,GRANDVIEW EL,,126904101,126904,126,11,JOHNSON,E,EE - 02,N,126904102,GRANDVIEW INT,E
GRANDVIEW ISD,GRANDVIEW H S,RUVJS,126904001,126904,126,11,JOHNSON,S,09 - 12,N,,,R
GRANDVIEW ISD,GRANDVIEW INT,MN,126904102,126904,126,11,JOHNSON,E,03 - 05,N,,,E
GRANDVIEW ISD,GRANDVIEW J H,A,126904041,126904,126,11,JOHNSON,M,06 - 08,N,,,A
GRANDVIEW-HOPKINS ISD,GRANDVIEW-HOPKINS EL,ENY,090905101,090905,090,16,GRAY,E,KG - 06,N,,,A
GRANGER ISD,GRANGER SCHOOL,RJX,246905001,246905,246,13,WILLIAMSON,B,PK - 12,N,,,R
GRAPE CREEK ISD,FAIRVIEW ACCELERATED,,226907002,226907,226,15,TOM GREEN,S,09 - 12,N,,,1
GRAPE CREEK ISD,GRAPE CREEK EL,X,226907101,226907,226,15,TOM GREEN,E,EE - 05,N,,,A
GRAPE CREEK ISD,GRAPE CREEK H S,UVJS,226907001,226907,226,15,TOM GREEN,S,09 - 12,N,,,A
GRAPE CREEK ISD,GRAPE CREEK MIDDLE,SX,226907041,226907,226,15,TOM GREEN,M,06 - 08,N,,,A
GRAPELAND ISD,GRAPELAND EL,WN,113902102,113902,113,06,HOUSTON,E,PK - 05,N,,,R
GRAPELAND ISD,GRAPELAND H S,,113902002,113902,113,06,HOUSTON,S,09 - 12,N,,,L
GRAPELAND ISD,GRAPELAND J H,SX,113902041,113902,113,06,HOUSTON,M,06 - 08,N,,,A
GRAPEVINE-COLLEYVILLE ISD,BEAR CREEK EL,EWMN,220906106,220906,220,11,TARRANT,E,KG - 05,N,,,E
GRAPEVINE-COLLEYVILLE ISD,BRANSFORD EL,AEWMN,220906108,220906,220,11,TARRANT,E,KG - 05,N,,,E
GRAPEVINE-COLLEYVILLE ISD,CANNON EL,,220906101,220906,220,11,TARRANT,E,EE - 05,N,,,R
GRAPEVINE-COLLEYVILLE ISD,COLLEYVILLE EL,AEWMN,220906102,220906,220,11,TARRANT,E,KG - 05,N,,,E
GRAPEVINE-COLLEYVILLE ISD,COLLEYVILLE HERITAGE H S,PUVJS,220906004,220906,220,11,TARRANT,S,09 - 12,N,,,R
GRAPEVINE-COLLEYVILLE ISD,COLLEYVILLE MIDDLE,AEWMNS,220906042,220906,220,11,TARRANT,M,06 - 08,N,,,E
GRAPEVINE-COLLEYVILLE ISD,CROSS TIMBERS MIDDLE,ASY,220906044,220906,220,11,TARRANT,M,06 - 08,N,,,A
GRAPEVINE-COLLEYVILLE ISD,DOVE EL,EMNY,220906103,220906,220,11,TARRANT,E,KG - 05,N,,,E
GRAPEVINE-COLLEYVILLE ISD,GLENHOPE EL,WMN,220906111,220906,220,11,TARRANT,E,EE - 05,N,,,E
GRAPEVINE-COLLEYVILLE ISD,GRAPEVINE EL,AEWMNZ,220906109,220906,220,11,TARRANT,E,KG - 05,N,,,E
GRAPEVINE-COLLEYVILLE ISD,GRAPEVINE H S,PVJS,220906001,220906,220,11,TARRANT,S,09 - 12,N,,,A
GRAPEVINE-COLLEYVILLE ISD,GRAPEVINE MIDDLE,WSY,220906041,220906,220,11,TARRANT,M,06 - 08,N,,,A
GRAPEVINE-COLLEYVILLE ISD,HERITAGE EL,AEWMN,220906107,220906,220,11,TARRANT,E,EE - 05,N,,,E
GRAPEVINE-COLLEYVILLE ISD,HERITAGE MIDDLE,EWMNS,220906043,220906,220,11,TARRANT,M,06 - 08,N,,,A
GRAPEVINE-COLLEYVILLE ISD,SILVER LAKE EL,N,220906110,220906,220,11,TARRANT,E,PK - 05,N,,,R
GRAPEVINE-COLLEYVILLE ISD,TARRANT CO J J A E P,,220906038,220906,220,11,TARRANT,S,10 - 12,N,,,X
GRAPEVINE-COLLEYVILLE ISD,TAYLOR EL,AEWMN,220906105,220906,220,11,TARRANT,E,EE - 05,N,,,E
GRAPEVINE-COLLEYVILLE ISD,THE BRIDGES ACAD ALTER,AJS,220906006,220906,220,11,TARRANT,S,09 - 12,N,,,1
GRAPEVINE-COLLEYVILLE ISD,TIMBERLINE EL,EMN,220906104,220906,220,11,TARRANT,E,PK - 05,N,,,E
GREENVILLE ISD,6TH GRADE CENTER,,116905108,116905,116,10,HUNT,M,06 - 06,N,,,L
GREENVILLE ISD,BOWIE EL,,116905102,116905,116,10,HUNT,E,KG - 05,N,,,L
GREENVILLE ISD,CARVER EL,,116905104,116905,116,10,HUNT,E,KG - 05,N,,,L
GREENVILLE ISD,CROCKETT EL,,116905103,116905,116,10,HUNT,E,KG - 05,N,,,L
GREENVILLE ISD,GLEN OAKS,AR,116905005,116905,116,10,HUNT,B,KG - 10,N,,,1
GREENVILLE ISD,GREENVILLE ALTERNATIVE EDUCATIONAL,,116905004,116905,116,10,HUNT,S,08 - 12,N,,,X
GREENVILLE ISD,GREENVILLE H S,,116905002,116905,116,10,HUNT,S,09 - 12,N,,,L
GREENVILLE ISD,GREENVILLE MIDDLE,,116905041,116905,116,10,HUNT,M,07 - 08,N,,,L
GREENVILLE ISD,HUNT COUNTY JUVENILE DETENTION CTR,A,116905003,116905,116,10,HUNT,B,06 - 11,N,,,1
GREENVILLE ISD,L P WATERS EARLY CHILDHOOD CENTER,,116905109,116905,116,10,HUNT,E,EE - PK,N,116905106,LAMAR EL,X
GREENVILLE ISD,LAMAR EL,NX,116905106,116905,116,10,HUNT,E,KG - 05,N,,,R
GREENVILLE ISD,NEW HORIZONS LEARNING CENTER,,116905001,116905,116,10,HUNT,S,09 - 12,N,,,1
GREENVILLE ISD,TRAVIS EL,,116905107,116905,116,10,HUNT,E,KG - 05,N,,,A
GREENWOOD ISD,GREENWOOD H S,VJS,165902001,165902,165,18,MIDLAND,S,09 - 12,N,,,A
GREENWOOD ISD,GREENWOOD INT,,165902102,165902,165,18,MIDLAND,E,04 - 06,N,,,L
GREENWOOD ISD,GREENWOOD PRIMARY,E,165902101,165902,165,18,MIDLAND,E,EE - 03,N,,,A
GREENWOOD ISD,JAMES R BROOKS MIDDLE SCHOOL,SX,165902041,165902,165,18,MIDLAND,M,07 - 08,N,,,A
GREGORY-PORTLAND ISD,ANDREWS EL,E,205902104,205902,205,02,SAN PATRICIO,E,KG - 04,N,,,R
GREGORY-PORTLAND ISD,AUSTIN EL,EW,205902101,205902,205,02,SAN PATRICIO,E,EE - 04,N,,,E
GREGORY-PORTLAND ISD,CLARK EL,EX,205902102,205902,205,02,SAN PATRICIO,E,PK - 04,N,,,E
GREGORY-PORTLAND ISD,EAST CLIFF EL,EWMX,205902103,205902,205,02,SAN PATRICIO,E,KG - 04,N,,,E
GREGORY-PORTLAND ISD,GREGORY-PORTLAND H S,RVJS,205902001,205902,205,02,SAN PATRICIO,S,09 - 12,N,,,A
GREGORY-PORTLAND ISD,GREGORY-PORTLAND INT,X,205902105,205902,205,02,SAN PATRICIO,M,05 - 06,N,,,A
GREGORY-PORTLAND ISD,GREGORY-PORTLAND J H,X,205902041,205902,205,02,SAN PATRICIO,M,07 - 08,N,,,A
GROESBECK ISD,ALTER LEARNING CTR,,147902002,147902,147,12,LIMESTONE,S,09 - 12,N,,,X
GROESBECK ISD,GROESBECK EL,,147902101,147902,147,12,LIMESTONE,E,EE - 05,N,,,A
GROESBECK ISD,GROESBECK H S,JS,147902001,147902,147,12,LIMESTONE,S,09 - 12,N,,,A
GROESBECK ISD,GROESBECK MIDDLE,,147902042,147902,147,12,LIMESTONE,M,06 - 08,N,,,A
GROESBECK ISD,LIMESTONE COUNTY JUVENILE DETENTIO,,147902003,147902,147,12,LIMESTONE,B,05 - 11,N,,,X
GROOM ISD,GROOM SCHOOL,ADRUVJEWS,033901001,033901,033,16,CARSON,B,EE - 12,N,,,R
GROVETON ISD,GROVETON EL,N,228901102,228901,228,06,TRINITY,E,PK - 05,N,,,R
GROVETON ISD,GROVETON J H-H S,VS,228901001,228901,228,06,TRINITY,B,06 - 12,N,,,R
GRUVER ISD,GRUVER EL,EMX,098901101,098901,098,16,HANSFORD,E,PK - 04,N,,,E
GRUVER ISD,GRUVER H S,AUVJS,098901001,098901,098,16,HANSFORD,S,09 - 12,N,,,A
