DISTNAME,CAMPNAME,CACKDTL,CAMPUS,DISTRICT,COUNTY,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,PAIRCAMP,PAIRNAME,C_RATING
BRENHAM ISD,FIVE OAKS,,239901105,239901,239,06,WASHINGTON,B,02 - 12,N,,,X
BRENHAM ISD,KRAUSE ELEMENTARY,EMX,239901103,239901,239,06,WASHINGTON,E,PK - 04,N,,,E
BRIDGE CITY ISD,BRIDGE CITY H S,UVS,181901001,181901,181,05,ORANGE,S,09 - 12,N,,,A
BRIDGE CITY ISD,BRIDGE CITY INT,EW,181901103,181901,181,05,ORANGE,E,03 - 08,N,,,A
BRIDGE CITY ISD,BRIDGE CITY MIDDLE,,181901041,181901,181,05,ORANGE,M,06 - 08,N,,,A
BRIDGE CITY ISD,HATTON ELEMENTARY,,181901101,181901,181,05,ORANGE,E,EE - 02,N,181901103,BRIDGE CITY INT,A
BRIDGE CITY ISD,SIMS EL,,181901102,181901,181,05,ORANGE,E,01 - 02,N,181901103,BRIDGE CITY INT,A
BRIDGEPORT ISD,BRIDGEPORT ACE HIGH SCHOOL,,249903002,249903,249,11,WISE,S,09 - 12,N,,,1
BRIDGEPORT ISD,BRIDGEPORT EL,,249903101,249903,249,11,WISE,E,EE - 02,N,249903102,BRIDGEPORT INT,A
BRIDGEPORT ISD,BRIDGEPORT H S,RUVSZ,249903001,249903,249,11,WISE,S,07 - 12,N,,,A
BRIDGEPORT ISD,BRIDGEPORT INT,X,249903102,249903,249,11,WISE,E,03 - 08,N,,,A
BRIDGEPORT ISD,BRIDGEPORT MIDDLE,X,249903041,249903,249,11,WISE,M,06 - 08,N,,,R
BRIGHT IDEAS CHARTER,BRIGHT IDEAS CHARTER,RS,243801001,243801,243,09,WICHITA,B,KG - 12,Y,,,A
BROADDUS ISD,BROADDUS DAEP,,203902003,203902,203,07,SAN AUGUSTINE,S,12 - 12,N,,,X
BROADDUS ISD,BROADDUS EL,EWMNZ,203902101,203902,203,07,SAN AUGUSTINE,E,PK - 06,N,,,R
BROADDUS ISD,BROADDUS H S,,203902001,203902,203,07,SAN AUGUSTINE,S,07 - 12,N,,,A
BROCK ISD,BROCK ELEMENTARY,EWM,184909101,184909,184,11,PARKER,E,KG - 05,N,,,R
BROCK ISD,BROCK H S,AUVS,184909001,184909,184,11,PARKER,S,09 - 12,N,,,R
BROCK ISD,BROCK MIDDLE SCHOOL,AEWMSY,184909041,184909,184,11,PARKER,M,06 - 08,N,,,E
BRONTE ISD,BRONTE EL,ENY,041901101,041901,041,15,COKE,E,EE - 06,N,,,A
BRONTE ISD,BRONTE H S,ARUVWSX,041901001,041901,041,15,COKE,S,07 - 12,N,,,R
BRONTE ISD,FAIRVIEW ACCELERATED,,041901003,041901,041,15,COKE,S,09 - 11,N,,,1
BRONTE ISD,FAIRVIEW DAEP,,041901005,041901,041,15,COKE,S,09 - 12,N,,,X
BRONTE ISD,JUVENILE DETENT CTR,,041901002,041901,041,15,COKE,S,09 - 12,N,,,2
BROOKELAND ISD,BROOKELAND EL,AN,121902101,121902,121,05,JASPER,E,PK - 05,N,,,A
BROOKELAND ISD,BROOKELAND H S,VEWSY,121902001,121902,121,05,JASPER,B,06 - 12,N,,,A
BROOKESMITH ISD,BROOKESMITH EL,WNS,025908101,025908,025,15,BROWN,E,EE - 08,N,,,A
BROOKESMITH ISD,BROOKESMITH H S,AV,025908001,025908,025,15,BROWN,S,09 - 12,N,,,A
BROOKS ACADEMY OF SCIENCE AND ENGI,BROOKS ACADEMY OF SCIENCE AND ENG,ESY,015830001,015830,015,20,BEXAR,M,06 - 09,Y,,,A
BROOKS COUNTY ISD,FALFURRIAS ELEM,,024901101,024901,024,02,BROOKS,E,02 - 05,N,,,A
BROOKS COUNTY ISD,FALFURRIAS H S,UV,024901001,024901,024,02,BROOKS,S,09 - 12,N,,,A
BROOKS COUNTY ISD,FALFURRIAS J H,,024901041,024901,024,02,BROOKS,M,06 - 08,N,,,L
BROOKS COUNTY ISD,LASATER EL,,024901103,024901,024,02,BROOKS,E,PK - 01,N,024901101,FALFURRIAS ELEM,A
BROWNFIELD ISD,BROWNFIELD H S,,223901001,223901,223,17,TERRY,S,09 - 12,N,,,L
BROWNFIELD ISD,BROWNFIELD MIDDLE,,223901041,223901,223,17,TERRY,M,06 - 08,N,,,A
BROWNFIELD ISD,COLONIAL HEIGHTS EL,,223901101,223901,223,17,TERRY,E,EE - 01,N,223901102,OAK GROVE EL,A
BROWNFIELD ISD,OAK GROVE EL,,223901102,223901,223,17,TERRY,E,02 - 05,N,,,A
BROWNSBORO ISD,ACES CAMPUS,,107902002,107902,107,07,HENDERSON,S,10 - 12,N,,,1
BROWNSBORO ISD,BROWNSBORO EL,M,107902101,107902,107,07,HENDERSON,E,EE - 03,N,,,R
BROWNSBORO ISD,BROWNSBORO H S,,107902001,107902,107,07,HENDERSON,S,09 - 12,N,,,A
BROWNSBORO ISD,BROWNSBORO INT,EMY,107902104,107902,107,07,HENDERSON,E,04 - 06,N,,,R
BROWNSBORO ISD,BROWNSBORO J H,W,107902041,107902,107,07,HENDERSON,M,07 - 08,N,,,A
BROWNSBORO ISD,CHANDLER EL,E,107902103,107902,107,07,HENDERSON,E,PK - 03,N,,,R
BROWNSBORO ISD,CHANDLER INTERMEDIATE,EMN,107902102,107902,107,07,HENDERSON,E,04 - 06,N,,,R
BROWNSVILLE ISD,AIKEN EL,AWMN,031901133,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,BENAVIDES EL,AEWMN,031901135,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,BESTEIRO MIDDLE,AS,031901048,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,BRITE ELEMENTARY,MNZ,031901140,031901,031,01,CAMERON,E,PK - 05,N,,,A
BROWNSVILLE ISD,BURNS EL,AEWM,031901128,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,CAMERON CO J J A E P,,031901034,031901,031,01,CAMERON,S,07 - 12,N,,,X
BROWNSVILLE ISD,CANALES EL,AM,031901101,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,CASTANEDA EL,AWMNX,031901115,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,CHAMPION EL,A,031901136,031901,031,01,CAMERON,E,PK - 05,N,,,A
BROWNSVILLE ISD,CROMACK EL,A,031901102,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,CUMMINGS MIDDLE,E,031901042,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,DEL CASTILLO EL,AMN,031901120,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,EGLY EL,AEWMNX,031901123,031901,031,01,CAMERON,E,PK - 05,N,,,E
BROWNSVILLE ISD,EL JARDIN EL,WMN,031901105,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,FAULK MIDDLE,A,031901043,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,GALLEGOS EL,AWMN,031901138,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,GARCIA MIDDLE,AES,031901053,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,GARDEN PARK EL,AWMN,031901106,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,GARZA EL,A,031901124,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,GONZALEZ EL,AM,031901130,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,HANNA H S,RUVS,031901001,031901,031,01,CAMERON,S,09 - 12,N,,,R
BROWNSVILLE ISD,HUDSON EL,AEWMN,031901134,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,LONGORIA EL,AEWMN,031901103,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,LOPEZ H S,R,031901007,031901,031,01,CAMERON,S,09 - 12,N,,,A
BROWNSVILLE ISD,LUCIO MIDDLE,AEWMSZ,031901051,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,MARTIN EL,AEMNX,031901104,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,MORNINGSIDE EL,AWMN,031901129,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,OLIVEIRA MIDDLE,EW,031901045,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,ORTIZ EL,AEMN,031901139,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNSVILLE ISD,PACE H S,RUS,031901003,031901,031,01,CAMERON,S,09 - 12,N,,,A
BROWNSVILLE ISD,PALM GROVE EL,A,031901122,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,PAREDES EL,AEWMN,031901137,031901,031,01,CAMERON,E,PK - 05,N,,,E
BROWNSVILLE ISD,PEREZ EL,AN,031901121,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,PERKINS MIDDLE,E,031901046,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,PORTER H S,DRY,031901002,031901,031,01,CAMERON,S,09 - 12,N,,,A
BROWNSVILLE ISD,PUTEGNAT EL,AEWMX,031901108,031901,031,01,CAMERON,E,EE - 05,N,,,E
BROWNSVILLE ISD,RESACA EL,AEWMNZ,031901109,031901,031,01,CAMERON,E,PK - 05,N,,,E
BROWNSVILLE ISD,RIVERA H S,ADRY,031901004,031901,031,01,CAMERON,S,09 - 12,N,,,A
BROWNSVILLE ISD,RUSSELL EL,WM,031901110,031901,031,01,CAMERON,E,PK - 05,N,,,A
BROWNSVILLE ISD,SHARP EL,AEWM,031901111,031901,031,01,CAMERON,E,PK - 05,N,,,A
BROWNSVILLE ISD,SKINNER EL,AWMN,031901112,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,SOUTHMOST EL,AMNX,031901131,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,STELL MIDDLE,AEWS,031901044,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,STILLMAN MIDDLE,AEWSY,031901054,031901,031,01,CAMERON,M,06 - 08,N,,,A
BROWNSVILLE ISD,VELA MIDDLE,AEWMS,031901047,031901,031,01,CAMERON,M,06 - 08,N,,,R
BROWNSVILLE ISD,VERMILLION ROAD EL,A,031901126,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,VICTORIA HEIGHTS EL,AMN,031901113,031901,031,01,CAMERON,E,EE - 05,N,,,R
BROWNSVILLE ISD,VILLA NUEVA EL,AWM,031901117,031901,031,01,CAMERON,E,EE - 05,N,,,A
BROWNSVILLE ISD,YTURRIA EL,AEWMN,031901132,031901,031,01,CAMERON,E,PK - 05,N,,,R
BROWNWOOD ISD,BROWNWOOD ACCELERATED H S,,025902003,025902,025,15,BROWN,S,09 - 12,N,,,1
BROWNWOOD ISD,BROWNWOOD DAEP,,025902042,025902,025,15,BROWN,S,07 - 10,N,,,X
BROWNWOOD ISD,BROWNWOOD H S,Y,025902001,025902,025,15,BROWN,S,09 - 12,N,,,A
BROWNWOOD ISD,BROWNWOOD INT,EMZ,025902108,025902,025,15,BROWN,M,05 - 06,N,,,R
BROWNWOOD ISD,BROWNWOOD MIDDLE,EX,025902041,025902,025,15,BROWN,M,07 - 08,N,,,R
BROWNWOOD ISD,COGGIN EL,M,025902101,025902,025,15,BROWN,E,04 - 04,N,,,R
BROWNWOOD ISD,EAST EL,EM,025902109,025902,025,15,BROWN,E,PK - 03,N,,,R
BROWNWOOD ISD,NORTHWEST EL,EM,025902106,025902,025,15,BROWN,E,EE - 03,N,,,E
BROWNWOOD ISD,WOODLAND HEIGHTS EL,AEM,025902107,025902,025,15,BROWN,E,EE - 03,N,,,E
BRUCEVILLE-EDDY ISD,AXTELL/BE DAEP,,161919005,161919,161,12,MCLENNAN,M,05 - 09,N,,,X
BRUCEVILLE-EDDY ISD,AXTELL/BRUCEVILLE-EDDY LEARNING C,,161919002,161919,161,12,MCLENNAN,S,09 - 12,N,,,1
BRUCEVILLE-EDDY ISD,B-E ACHIEVEMENT CTR,,161919198,161919,161,12,MCLENNAN,S,07 - 11,N,,,X
BRUCEVILLE-EDDY ISD,BRUCEVILLE-EDDY EL,E,161919101,161919,161,12,MCLENNAN,E,EE - 03,N,,,A
BRUCEVILLE-EDDY ISD,BRUCEVILLE-EDDY H S,,161919001,161919,161,12,MCLENNAN,S,10 - 12,N,,,L
BRUCEVILLE-EDDY ISD,BRUCEVILLE-EDDY MIDDLE,AEWS,161919041,161919,161,12,MCLENNAN,M,07 - 09,N,,,A
BRUCEVILLE-EDDY ISD,CHALLENGE ACADEMY,,161919004,161919,161,12,MCLENNAN,S,09 - 09,N,,,X
BRUCEVILLE-EDDY ISD,NEW INTERMEDIATE,EWNY,161919042,161919,161,12,MCLENNAN,E,04 - 06,N,,,R
BRYAN ISD,ACE CAMPUS,,021902011,021902,021,06,BRAZOS,S,09 - 12,N,,,1
BRYAN ISD,ALTON BOWEN ELEMENTARY,EWMN,021902117,021902,021,06,BRAZOS,E,KG - 05,N,,,R
BRYAN ISD,ANSON JONES ELEMENTARY,,021902115,021902,021,06,BRAZOS,E,01 - 05,N,,,A
BRYAN ISD,BEN MILAM ELEMENTARY,,021902109,021902,021,06,BRAZOS,E,EE - 02,N,021902115,ANSON JONES ELEMENTARY,A
BRYAN ISD,BONHAM ELEMENTARY,NY,021902103,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,BRAZOS CO JUVENILE DETENTION CENT,,021902014,021902,021,06,BRAZOS,S,07 - 11,N,,,X
BRYAN ISD,BRAZOS COUNTY JJAEP,,021902015,021902,021,06,BRAZOS,S,09 - 10,N,,,X
BRYAN ISD,BRYAN H S,Z,021902001,021902,021,06,BRAZOS,S,09 - 12,N,,,A
BRYAN ISD,CARVER PRE-K CENTER,,021902116,021902,021,06,BRAZOS,E,EE - PK,N,,,X
BRYAN ISD,CROCKETT ELEMENTARY,,021902105,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,FANNIN ELEMENTARY,,021902106,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,GRAD,,021902016,021902,021,06,BRAZOS,S,09 - 12,N,,,1
BRYAN ISD,HENDERSON ELEMENTARY,X,021902107,021902,021,06,BRAZOS,E,EE - 05,N,,,A
BRYAN ISD,JANE LONG,X,021902045,021902,021,06,BRAZOS,M,06 - 08,N,,,A
BRYAN ISD,JOHNSON ELEMENTARY,AEWMNY,021902108,021902,021,06,BRAZOS,E,KG - 05,N,,,R
BRYAN ISD,KEMP ELEMENTARY,A,021902101,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,MARY BRANCH ELEMENTARY,Y,021902114,021902,021,06,BRAZOS,E,EE - 05,N,,,A
BRYAN ISD,MITCHELL ELEMENTARY,,021902119,021902,021,06,BRAZOS,E,KG - 05,N,,,L
BRYAN ISD,NAVARRO ELEMENTARY,M,021902113,021902,021,06,BRAZOS,E,KG - 05,N,,,R
BRYAN ISD,NEAL ELEMENTARY,A,021902118,021902,021,06,BRAZOS,E,KG - 05,N,,,A
BRYAN ISD,SAM HOUSTON ELEMENTARY,WN,021902112,021902,021,06,BRAZOS,E,KG - 05,N,,,R
BRYAN ISD,SAM RAYBURN,,021902046,021902,021,06,BRAZOS,M,06 - 08,N,,,A
BRYAN ISD,SPECIAL OPPORTUNITY SCHOOL,,021902012,021902,021,06,BRAZOS,B,06 - 12,N,,,X
BRYAN ISD,STEPHEN F AUSTIN,,021902041,021902,021,06,BRAZOS,M,06 - 08,N,,,A
BRYAN ISD,SUL ROSS ELEMENTARY,WNX,021902110,021902,021,06,BRAZOS,E,KG - 05,N,,,R
BRYSON ISD,BRYSON SCHOOL,RW,119901001,119901,119,09,JACK,B,PK - 12,N,,,A
BUCKHOLTS ISD,BUCKHOLTS SCHOOL,UVW,166907001,166907,166,06,MILAM,B,PK - 12,N,,,A
BUENA VISTA ISD,BUENA VISTA SCHOOL,AUVWY,186901001,186901,186,18,PECOS,B,PK - 12,N,,,A
BUFFALO ISD,BUFFALO EL,NX,145901102,145901,145,06,LEON,E,PK - 05,N,,,R
BUFFALO ISD,BUFFALO H S,US,145901002,145901,145,06,LEON,S,09 - 12,N,,,A
BUFFALO ISD,BUFFALO JUNIOR HIGH,ASY,145901041,145901,145,06,LEON,M,06 - 08,N,,,R
BULLARD ISD,BULLARD ES,,212902101,212902,212,07,SMITH,E,EE - 03,N,,,R
BULLARD ISD,BULLARD H S,UVS,212902001,212902,212,07,SMITH,S,09 - 12,N,,,A
BULLARD ISD,BULLARD INTERMEDIATE,N,212902102,212902,212,07,SMITH,E,04 - 05,N,,,R
BULLARD ISD,BULLARD MS,EX,212902041,212902,212,07,SMITH,M,06 - 08,N,,,R
BULLARD ISD,SMITH CO JJAEP,,212902004,212902,212,07,SMITH,S,09 - 09,N,,,X
BUNA ISD,BUNA EL,M,121903101,121903,121,05,JASPER,E,PK - 06,N,,,A
BUNA ISD,BUNA H S,US,121903001,121903,121,05,JASPER,S,09 - 12,N,,,A
BUNA ISD,BUNA J H,EWS,121903041,121903,121,05,JASPER,M,06 - 08,N,,,R
BURKBURNETT ISD,ALTER ED CTR,,243901002,243901,243,09,WICHITA,S,10 - 12,N,,,1
BURKBURNETT ISD,BURKBURNETT H S,,243901001,243901,243,09,WICHITA,S,09 - 12,N,,,A
BURKBURNETT ISD,BURKBURNETT MIDDLE SCHOOL,ES,243901041,243901,243,09,WICHITA,M,06 - 08,N,,,A
BURKBURNETT ISD,I C EVANS EL,WN,243901104,243901,243,09,WICHITA,E,EE - 05,N,,,A
BURKBURNETT ISD,JOHN G HARDIN EL,,243901101,243901,243,09,WICHITA,E,PK - 05,N,,,A
BURKBURNETT ISD,JOHN G TOWER EL,EWMN,243901103,243901,243,09,WICHITA,E,EE - 05,N,,,R
BURKEVILLE ISD,BURKEVILLE EL,ENY,176901101,176901,176,05,NEWTON,E,PK - 06,N,,,R
BURKEVILLE ISD,BURKEVILLE HIGH SCHOOL,A,176901001,176901,176,05,NEWTON,S,09 - 12,N,,,A
BURKEVILLE ISD,BURKEVILLE MIDDLE SCHOOL,SX,176901041,176901,176,05,NEWTON,M,07 - 08,N,,,A
BURLESON ISD,BRANSOM ELEMENTARY,EWMN,126902108,126902,126,11,JOHNSON,E,EE - 05,N,,,E
BURLESON ISD,BURLESON H S,S,126902001,126902,126,11,JOHNSON,S,09 - 12,N,,,A
BURLESON ISD,CROSSROADS HIGH SCHOOL,,126902003,126902,126,11,JOHNSON,S,09 - 12,N,,,1
BURLESON ISD,FRAZIER EL,ENX,126902102,126902,126,11,JOHNSON,E,PK - 05,N,,,R
BURLESON ISD,HUGHES MIDDLE SCHOOL,AES,126902041,126902,126,11,JOHNSON,M,06 - 08,N,,,A
BURLESON ISD,JACK TAYLOR EL,WN,126902105,126902,126,11,JOHNSON,E,EE - 05,N,,,R
BURLESON ISD,JOHNSON COUNTY JJAEP,,126902004,126902,126,11,JOHNSON,S,08 - 10,N,,,X
BURLESON ISD,MOUND EL,EMN,126902103,126902,126,11,JOHNSON,E,EE - 05,N,,,R
BURLESON ISD,NICK KERR MIDDLE SCHOOL,EWS,126902042,126902,126,11,JOHNSON,M,06 - 08,N,,,R
BURLESON ISD,NORWOOD EL,W,126902104,126902,126,11,JOHNSON,E,KG - 05,N,,,A
BURLESON ISD,TARRANT COUNTY J J A E P,,126902005,126902,126,11,JOHNSON,S,10 - 10,N,,,X
BURLESON ISD,THE ACADEMY AT NOLA DUNN,AEWMN,126902101,126902,126,11,JOHNSON,E,KG - 05,N,,,E
BURLESON ISD,WILLIAM STRIBLING EL,WN,126902107,126902,126,11,JOHNSON,E,KG - 05,N,,,R
BURNET CISD,BERTRAM EL,WN,027903102,027903,027,13,BURNET,E,KG - 05,N,,,R
BURNET CISD,BURNET EL,,027903101,027903,027,13,BURNET,E,EE - 01,N,027903103,SHADY GROVE EL,A
BURNET CISD,BURNET H S,U,027903001,027903,027,13,BURNET,S,09 - 12,N,,,A
BURNET CISD,BURNET MIDDLE,,027903041,027903,027,13,BURNET,M,06 - 08,N,,,A
BURNET CISD,QUEST,,027903003,027903,027,13,BURNET,S,09 - 12,N,,,1
BURNET CISD,RJ RICHEY ELEMENTARY,WMNX,027903104,027903,027,13,BURNET,E,04 - 05,N,,,R
BURNET CISD,SHADY GROVE EL,,027903103,027903,027,13,BURNET,E,02 - 03,N,,,A
BURNHAM WOOD CHARTER SCHOOL,BURNHAM WOOD CHARTER SCHOOL,AEM,071801001,071801,071,19,EL PASO,E,KG - 03,Y,,,E
BURNHAM WOOD CHARTER SCHOOL,DAVINCI SCHOOL FOR SCIENCE AND TH,EWNZ,071801003,071801,071,19,EL PASO,M,04 - 07,Y,,,R
BURTON ISD,BURTON EL,ENY,239903101,239903,239,06,WASHINGTON,E,PK - 06,N,,,R
BURTON ISD,BURTON H S,VWNSZ,239903001,239903,239,06,WASHINGTON,S,07 - 12,N,,,A
BUSHLAND ISD,BUSHLAND EL,EM,188904101,188904,188,16,POTTER,E,EE - 04,N,,,E
BUSHLAND ISD,BUSHLAND HS,AUVS,188904001,188904,188,16,POTTER,S,09 - 11,N,,,R
BUSHLAND ISD,BUSHLAND MIDDLE,WNS,188904041,188904,188,16,POTTER,M,05 - 08,N,,,R
BYERS ISD,BYERS SCHOOL,AR,039901001,039901,039,09,CLAY,B,PK - 12,N,,,A
BYNUM ISD,BYNUM SCHOOL,AVS,109902001,109902,109,12,HILL,B,EE - 12,N,,,A
CADDO MILLS ISD,CADDO MILLS EL,WMN,116901101,116901,116,10,HUNT,E,EE - 05,N,,,E
CADDO MILLS ISD,CADDO MILLS H S,AUVSZ,116901001,116901,116,10,HUNT,S,09 - 12,N,,,R
CADDO MILLS ISD,CADDO MILLS MIDDLE,AEWS,116901041,116901,116,10,HUNT,M,06 - 08,N,,,R
CALALLEN ISD,CALALLEN EAST ELEMENTARY,EM,178903104,178903,178,02,NUECES,E,KG - 03,N,,,E
CALALLEN ISD,CALALLEN HIGH SCHOOL,PUVSY,178903001,178903,178,02,NUECES,S,09 - 12,N,,,A
CALALLEN ISD,CALALLEN MIDDLE SCHOOL,EWS,178903041,178903,178,02,NUECES,M,06 - 08,N,,,A
CALALLEN ISD,CALALLEN WOOD RIVER ELEMENTARY,EM,178903105,178903,178,02,NUECES,E,KG - 03,N,,,R
CALALLEN ISD,MAGEE ELEMENTARY,M,178903103,178903,178,02,NUECES,E,EE - 05,N,,,R
CALDWELL ISD,CALDWELL EL,,026901101,026901,026,06,BURLESON,E,EE - 02,N,026901042,CALDWELL INT,A
CALDWELL ISD,CALDWELL H S,UVS,026901001,026901,026,06,BURLESON,S,09 - 12,N,,,A
CALDWELL ISD,CALDWELL INT,M,026901042,026901,026,06,BURLESON,E,03 - 05,N,,,A
CALDWELL ISD,CALDWELL MIDDLE,WY,026901041,026901,026,06,BURLESON,M,06 - 08,N,,,A
CALHOUN COUNTY ISD,CALHOUN H S,,029901001,029901,029,03,CALHOUN,S,09 - 12,N,,,A
CALHOUN COUNTY ISD,HARRISON/JEFFERSON/MADISON COMPLE,WMNZ,029901101,029901,029,03,CALHOUN,E,EE - 05,N,,,R
CALHOUN COUNTY ISD,HOPE H S,,029901003,029901,029,03,CALHOUN,S,09 - 12,N,,,1
CALHOUN COUNTY ISD,J J A E P,,029901004,029901,029,03,CALHOUN,M,06 - 09,N,,,X
CALHOUN COUNTY ISD,JACKSON/ROOSEVELT COMPLEX,EWMNZ,029901102,029901,029,03,CALHOUN,E,PK - 05,N,,,R
CALHOUN COUNTY ISD,POINT COMFORT EL,EMNX,029901104,029901,029,03,CALHOUN,E,PK - 05,N,,,E
CALHOUN COUNTY ISD,PORT O CONNOR EL,EWMNZ,029901105,029901,029,03,CALHOUN,E,PK - 06,N,,,R
CALHOUN COUNTY ISD,SEADRIFT SCHOOL,AEWS,029901107,029901,029,03,CALHOUN,E,PK - 08,N,,,R
CALHOUN COUNTY ISD,TRAVIS MIDDLE,EW,029901043,029901,029,03,CALHOUN,M,06 - 08,N,,,A
CALLISBURG ISD,CALLISBURG EL,WY,049905101,049905,049,11,COOKE,E,PK - 06,N,,,R
CALLISBURG ISD,CALLISBURG H S,AUW,049905001,049905,049,11,COOKE,S,07 - 12,N,,,A
CALVERT ISD,CALVERT H S,RVX,198902001,198902,198,06,ROBERTSON,S,09 - 12,N,,,A
CALVERT ISD,CALVERT JUNIOR HIGH,SY,198902041,198902,198,06,ROBERTSON,M,07 - 08,N,,,A
CALVERT ISD,W D SPIGNER EL,,198902101,198902,198,06,ROBERTSON,E,PK - 06,N,,,L
CALVIN NELMS CHARTER SCHOOLS,CALVIN NELMS - NORTHWEST,EWS,101837102,101837,101,04,HARRIS,B,01 - 12,Y,,,A
CALVIN NELMS CHARTER SCHOOLS,CALVIN NELMS HIGH SCHOOL,X,101837001,101837,101,04,HARRIS,S,09 - 12,Y,,,A
CALVIN NELMS CHARTER SCHOOLS,CALVIN NELMS HOSPITAL CAMPUS,,101837101,101837,101,04,HARRIS,B,01 - 11,Y,,,X
CALVIN NELMS CHARTER SCHOOLS,CALVIN NELMS MIDDLE SCHOOL,AEWZ,101837041,101837,101,04,HARRIS,M,05 - 08,Y,,,A
CAMERON ISD,BEN MILAM ELEMENTARY SCHOOL,,166901104,166901,166,06,MILAM,E,EE - 02,N,166901101,CAMERON ELEMENTARY SCHOOL,A
CAMERON ISD,CAMERON ELEMENTARY SCHOOL,,166901101,166901,166,06,MILAM,E,02 - 05,N,,,A
CAMERON ISD,CAMERON JUNIOR HIGH SCHOOL,A,166901041,166901,166,06,MILAM,M,06 - 08,N,,,A
CAMERON ISD,CAMERON YOE HIGH SCHOOL,U,166901002,166901,166,06,MILAM,S,09 - 12,N,,,A
CAMPBELL ISD,CAMPBELL EL,E,116910101,116910,116,10,HUNT,E,PK - 06,N,,,R
CAMPBELL ISD,CAMPBELL H S,AUVEWSZ,116910001,116910,116,10,HUNT,S,07 - 12,N,,,A
CANADIAN ISD,BAKER EL,EWMNY,106901101,106901,106,16,HEMPHILL,E,04 - 06,N,,,R
CANADIAN ISD,CANADIAN EL,EM,106901103,106901,106,16,HEMPHILL,E,EE - 03,N,,,R
CANADIAN ISD,CANADIAN H S,RVS,106901001,106901,106,16,HEMPHILL,S,09 - 12,N,,,A
CANADIAN ISD,CANADIAN MIDDLE,AEWS,106901041,106901,106,16,HEMPHILL,M,07 - 08,N,,,R
CANTON ISD,CANTON EL,,234902101,234902,234,10,VAN ZANDT,E,EE - 02,N,234902102,CANTON INT,E
CANTON ISD,CANTON H S,AUVSZ,234902001,234902,234,10,VAN ZANDT,S,09 - 12,N,,,R
CANTON ISD,CANTON INT,EWMNZ,234902102,234902,234,10,VAN ZANDT,E,03 - 05,N,,,E
CANTON ISD,CANTON J H,EWS,234902041,234902,234,10,VAN ZANDT,M,06 - 08,N,,,R
CANUTILLO ISD,BILL CHILDRESS EL,AE,071907104,071907,071,19,EL PASO,E,EE - 05,N,,,A
CANUTILLO ISD,CANUTILLO ELEMENTARY SCHOOL,EW,071907101,071907,071,19,EL PASO,E,EE - 05,N,,,A
CANUTILLO ISD,CANUTILLO H S,R,071907001,071907,071,19,EL PASO,S,09 - 12,N,,,A
CANUTILLO ISD,CANUTILLO MIDDLE,E,071907041,071907,071,19,EL PASO,M,06 - 08,N,,,A
