"AUSTIN ISD","LANGFORD EL","227901168","227901","227","13","TRAVIS","E","EE - 05","A"," ","NQ","N"," "," "
"AUSTIN ISD","LANIER H S","227901004","227901","227","13","TRAVIS","S","09 - 12","A"," ","R","N"," "," "
"AUSTIN ISD","LEADERSHIP ACADEMY","227901035","227901","227","13","TRAVIS","S","09 - 11","1"," "," ","N"," "," "
"AUSTIN ISD","LEE EL","227901121","227901","227","13","TRAVIS","E","KG - 06","E"," ","NQ","N"," "," "
"AUSTIN ISD","LINDER EL","227901160","227901","227","13","TRAVIS","E","PK - 05","A"," ","NQ","N"," "," "
"AUSTIN ISD","MAPLEWOOD EL","227901122","227901","227","13","TRAVIS","E","PK - 06","R"," ","R","N"," "," "
"AUSTIN ISD","MARTIN J H","227901051","227901","227","13","TRAVIS","M","06 - 08","A"," ","NQ","N"," "," "
"AUSTIN ISD","MATHEWS EL","227901123","227901","227","13","TRAVIS","E","PK - 06","R"," ","R","N"," "," "
"AUSTIN ISD","MCBEE ELEMENTARY","227901165","227901","227","13","TRAVIS","E","PK - 05","A"," ","NQ","N"," "," "
"AUSTIN ISD","MCCALLUM H S","227901005","227901","227","13","TRAVIS","S","09 - 12","A"," ","NQ","N"," "," "
"AUSTIN ISD","MENCHACA EL","227901147","227901","227","13","TRAVIS","E","EE - 05","A"," ","NQ","N"," "," "
"AUSTIN ISD","MENDEZ MIDDLE","227901058","227901","227","13","TRAVIS","M","06 - 08","A"," ","NQ","N"," "," "
"AUSTIN ISD","METZ EL","227901124","227901","227","13","TRAVIS","E","PK - 06","A","A","NQ","N"," "," "
"AUSTIN ISD","MURCHISON MIDDLE","227901052","227901","227","13","TRAVIS","M","06 - 08","A"," ","NQ","N"," "," "
"AUSTIN ISD","NORMAN EL","227901150","227901","227","13","TRAVIS","E","PK - 05","A"," ","NQ","N"," "," "
"AUSTIN ISD","O HENRY MIDDLE","227901047","227901","227","13","TRAVIS","M","06 - 08","A"," ","R","N"," "," "
"AUSTIN ISD","OAK HILL EL","227901148","227901","227","13","TRAVIS","E","EE - 05","R"," ","M","N"," "," "
"AUSTIN ISD","OAK SPRINGS EL","227901125","227901","227","13","TRAVIS","E","EE - 06","L"," ","NE","N"," "," "
"AUSTIN ISD","ODOM EL","227901156","227901","227","13","TRAVIS","E","PK - 05","R"," ","NQ","N"," "," "
"AUSTIN ISD","ORTEGA EL","227901126","227901","227","13","TRAVIS","E","PK - 06","R","A","NQ","N"," "," "
"AUSTIN ISD","PALM EL","227901171","227901","227","13","TRAVIS","E","EE - 05","A"," ","NQ","N"," "," "
"AUSTIN ISD","PATTON EL","227901143","227901","227","13","TRAVIS","E","KG - 05","E","A","M","N"," "," "
"AUSTIN ISD","PEARCE MIDDLE","227901048","227901","227","13","TRAVIS","M","06 - 08","A"," ","NQ","N"," "," "
"AUSTIN ISD","PEASE EL","227901128","227901","227","13","TRAVIS","E","KG - 06","R","A","R","N"," "," "
"AUSTIN ISD","PECAN SPRINGS EL","227901129","227901","227","13","TRAVIS","E","EE - 06","A"," ","NQ","N"," "," "
"AUSTIN ISD","PHOENIX HOUSE","227901032","227901","227","13","TRAVIS","S","07 - 11","1"," "," ","N"," "," "
"AUSTIN ISD","PILLOW EL","227901151","227901","227","13","TRAVIS","E","PK - 05","A"," ","NQ","N"," "," "
"AUSTIN ISD","PLEASANT HILL EL","227901130","227901","227","13","TRAVIS","E","EE - 05","A"," ","NQ","N"," "," "
"AUSTIN ISD","PORTER MIDDLE","227901049","227901","227","13","TRAVIS","M","06 - 09","A"," ","NQ","N"," "," "
"AUSTIN ISD","REAGAN H S","227901006","227901","227","13","TRAVIS","S","09 - 12","L"," ","NE","N"," "," "
"AUSTIN ISD","REILLY EL","227901132","227901","227","13","TRAVIS","E","EE - 05","R"," ","NQ","N"," "," "
"AUSTIN ISD","RIDGETOP EL","227901133","227901","227","13","TRAVIS","E","EE - 05","A","A","NQ","N"," "," "
"AUSTIN ISD","ROSEDALE","227901251","227901","227","13","TRAVIS","B","EE - 12","X"," "," ","N"," "," "
"AUSTIN ISD","SANCHEZ EL","227901127","227901","227","13","TRAVIS","E","PK - 06","R"," ","NQ","N"," "," "
"AUSTIN ISD","SIMS EL","227901139","227901","227","13","TRAVIS","E","PK - 05","A"," ","NQ","N"," "," "
"AUSTIN ISD","ST ELMO EL","227901136","227901","227","13","TRAVIS","E","PK - 05","A"," ","NQ","N"," "," "
"AUSTIN ISD","SUMMITT EL","227901138","227901","227","13","TRAVIS","E","EE - 05","E"," ","R","N"," "," "
"AUSTIN ISD","SUNSET VALLEY EL","227901158","227901","227","13","TRAVIS","E","EE - 05","A"," ","NQ","N"," "," "
"AUSTIN ISD","TIMY BARANOFF ELEMENTARY","227901182","227901","227","13","TRAVIS","E","KG - 05","E","A","RM","N"," "," "
"AUSTIN ISD","TRAVIS CO J J A E P","227901036","227901","227","13","TRAVIS","S","07 - 11","X"," "," ","N"," "," "
"AUSTIN ISD","TRAVIS H S","227901007","227901","227","13","TRAVIS","S","09 - 12","A"," ","NQ","N"," "," "
"AUSTIN ISD","TRAVIS HTS EL","227901140","227901","227","13","TRAVIS","E","PK - 05","A"," ","R","N"," "," "
"AUSTIN ISD","WALNUT CREEK EL","227901141","227901","227","13","TRAVIS","E","EE - 06","A"," ","R","N"," "," "
"AUSTIN ISD","WEBB MIDDLE","227901053","227901","227","13","TRAVIS","M","06 - 08","A"," ","NQ","N"," "," "
"AUSTIN ISD","WIDEN EL","227901175","227901","227","13","TRAVIS","E","EE - 05","A"," ","NQ","N"," "," "
"AUSTIN ISD","WILLIAMS EL","227901166","227901","227","13","TRAVIS","E","EE - 05","R"," ","NQ","N"," "," "
"AUSTIN ISD","WINN EL","227901157","227901","227","13","TRAVIS","E","EE - 05","A"," ","NQ","N"," "," "
"AUSTIN ISD","WOOLDRIDGE EL","227901152","227901","227","13","TRAVIS","E","EE - 05","A"," ","NQ","N"," "," "
"AUSTIN ISD","WOOTEN EL","227901144","227901","227","13","TRAVIS","E","EE - 05","A"," ","NQ","N"," "," "
"AUSTIN ISD","ZAVALA EL","227901145","227901","227","13","TRAVIS","E","EE - 06","R"," ","NQ","N"," "," "
"AUSTIN ISD","ZILKER EL","227901146","227901","227","13","TRAVIS","E","EE - 06","E"," ","NQ","N"," "," "
"AUSTWELL-TIVOLI ISD","AUSTWELL-TIVOLI H S","196901001","196901","196","03","REFUGIO","S","07 - 12","E","TR","R","N"," "," "
"AUSTWELL-TIVOLI ISD","TIVOLI EL","196901102","196901","196","03","REFUGIO","E","KG - 06","A"," ","NQ","N"," "," "
"AVALON ISD","AVALON SCHOOL","070901001","070901","070","10","ELLIS","B","EE - 12","A"," ","NQ","N"," "," "
"AVERY ISD","AVERY EL","194902101","194902","194","08","RED RIVER","E","EE - 04","A"," ","NQ","N"," "," "
"AVERY ISD","AVERY H S","194902001","194902","194","08","RED RIVER","S","09 - 12","E"," ","NQ","N"," "," "
"AVERY ISD","AVERY MIDDLE","194902041","194902","194","08","RED RIVER","M","05 - 08","E","A","M","N"," "," "
"AVINGER ISD","AVINGER EL","034902101","034902","034","08","CASS","E","PK - 06","E"," ","NQ","N"," "," "
"AVINGER ISD","AVINGER H S","034902001","034902","034","08","CASS","S","07 - 12","E"," ","R","N"," "," "
"AXTELL ISD","AXTELL EL","161918101","161918","161","12","MCLENNAN","E","EE - 05","E"," ","R","N"," "," "
"AXTELL ISD","AXTELL H S","161918001","161918","161","12","MCLENNAN","B","06 - 12","E","R","NQ","N"," "," "
"AXTELL ISD","METHODIST HOME BOYS RANCH","161918002","161918","161","12","MCLENNAN","S","07 - 12","X"," "," ","N"," "," "
"AXTELL ISD","OPPORTUNITY LEARNING CTR","161918003","161918","161","12","MCLENNAN","S","09 - 12","X"," "," ","N"," "," "
"AXTELL ISD","WACO CTR FOR YOUTH","161918199","161918","161","12","MCLENNAN","S","07 - 12","A","A","NQ","N"," "," "
"AZLE ISD","AZLE EL","220915104","220915","220","11","TARRANT","M","05 - 06","R"," ","NQ","N"," "," "
"AZLE ISD","AZLE H S","220915001","220915","220","11","TARRANT","S","09 - 12","R"," ","NQ","N"," "," "
"AZLE ISD","AZLE J H SOUTH","220915041","220915","220","11","TARRANT","M","07 - 08","R"," ","R","N"," "," "
"AZLE ISD","CROSS TIMBERS EL","220915108","220915","220","11","TARRANT","E","EE - 04","R"," ","R","N"," "," "
"AZLE ISD","EAGLE HEIGHTS EL","220915102","220915","220","11","TARRANT","E","EE - 04","E"," ","R","N"," "," "
"AZLE ISD","LIBERTY EL","220915105","220915","220","11","TARRANT","E","EE - 04","A"," ","R","N"," "," "
"AZLE ISD","SANTO J FORTE JUNIOR HIGH SCHOOL N","220915042","220915","220","11","TARRANT","M","07 - 08","E"," ","RM","N"," "," "
"AZLE ISD","SILVER CREEK EL","220915106","220915","220","11","TARRANT","E","EE - 04","R"," ","R","N"," "," "
"AZLE ISD","TARRANT CO J J A E P","220915002","220915","220","11","TARRANT","B","05 - 10","X"," "," ","N"," "," "
"AZLE ISD","W E HOOVER EL","220915107","220915","220","11","TARRANT","M","05 - 07","R"," ","NQ","N"," "," "
"AZLE ISD","WALNUT CREEK EL","220915103","220915","220","11","TARRANT","E","EE - 04","R"," ","R","N"," "," "
"BAIRD ISD","BAIRD EL","030903101","030903","030","14","CALLAHAN","E","KG - 06","A","A","NQ","N"," "," "
"BAIRD ISD","BAIRD H S","030903001","030903","030","14","CALLAHAN","S","07 - 12","R","A","NQ","N"," "," "
"BALLINGER ISD","BALLINGER ELEMENTARY","200901101","200901","200","15","RUNNELS","E","PK - 05","E"," ","NQ","N"," "," "
"BALLINGER ISD","BALLINGER H S","200901001","200901","200","15","RUNNELS","S","09 - 12","R","R","NQ","N"," "," "
"BALLINGER ISD","BALLINGER J H","200901041","200901","200","15","RUNNELS","M","06 - 08","E"," ","RM","N"," "," "
"BALLINGER ISD","C A P CO-OP","200901002","200901","200","15","RUNNELS","S","09 - 12","1"," "," ","N"," "," "
"BALMORHEA ISD","BALMORHEA SCHOOL","195902001","195902","195","18","REEVES","B","PK - 12","A","R","NQ","N"," "," "
"BANDERA ISD","ALKEK EL","010902101","010902","010","20","BANDERA","E","PK - 05","A"," ","NQ","N"," "," "
"BANDERA ISD","BANDERA H S","010902001","010902","010","20","BANDERA","S","09 - 12","E"," ","M","N"," "," "
"BANDERA ISD","BANDERA MIDDLE","010902041","010902","010","20","BANDERA","M","06 - 08","A"," ","NQ","N"," "," "
"BANDERA ISD","CHALLENGE H S","010902002","010902","010","20","BANDERA","S","12 - 12","2"," "," ","N"," "," "
"BANDERA ISD","HILL COUNTRY EL","010902102","010902","010","20","BANDERA","E","EE - 05","R"," ","R","N"," "," "
"BANGS ISD","BANGS H S","025901001","025901","025","15","BROWN","S","09 - 12","E","RA","NQ","N"," "," "
"BANGS ISD","BANGS J H","025901041","025901","025","15","BROWN","M","06 - 08","R","A","NQ","N"," "," "
"BANGS ISD","C A P H S","025901002","025901","025","15","BROWN","S","10 - 12","1"," "," ","N"," "," "
"BANGS ISD","EARLY SPECIAL PROGRAM","025901160","025901","025","15","BROWN","E","EE - 08","X"," "," ","N"," "," "
"BANGS ISD","EARLY SPECIAL PROGRAM","025901161","025901","025","15","BROWN","S","12 - 12","X"," "," ","N"," "," "
"BANGS ISD","J B STEPHENS EL","025901101","025901","025","15","BROWN","E","EE - 05","E"," ","M","N"," "," "
"BANQUETE ISD","BANQUETE EL","178913101","178913","178","02","NUECES","E","EE - 05","R"," ","NQ","N"," "," "
"BANQUETE ISD","BANQUETE H S","178913001","178913","178","02","NUECES","S","09 - 12","E","R","R","N"," "," "
"BANQUETE ISD","BANQUETE J H","178913041","178913","178","02","NUECES","M","06 - 08","E"," ","NQ","N"," "," "
"BARBERS HILL ISD","ADAPTIVE BEHAVIORAL UNIT","036902004","036902","036","04","CHAMBERS","B","04 - 09","X"," "," ","N"," "," "
"BARBERS HILL ISD","BARBERS HILL H S","036902001","036902","036","04","CHAMBERS","S","09 - 12","E","R","NQ","N"," "," "
"BARBERS HILL ISD","BARBERS HILL INT","036902101","036902","036","04","CHAMBERS","E","03 - 05","R"," ","NQ","N"," "," "
"BARBERS HILL ISD","BARBERS HILL MIDDLE","036902041","036902","036","04","CHAMBERS","M","06 - 08","A"," ","NQ","N"," "," "
"BARBERS HILL ISD","BARBERS HILL PRI","036902301","036902","036","04","CHAMBERS","E","EE - 02","R"," ","NQ","N","036902101","BARBERS HILL INT"
"BARBERS HILL ISD","GULF COAST H S","036902002","036902","036","04","CHAMBERS","S","09 - 12","1"," "," ","N"," "," "
"BARTLETT ISD","BARTLETT EL","014902101","014902","014","12","BELL","E","PK - 05","A"," ","NQ","N"," "," "
"BARTLETT ISD","BARTLETT H S","014902001","014902","014","12","BELL","S","09 - 12","R"," ","NQ","N"," "," "
"BARTLETT ISD","BARTLETT MIDDLE","014902041","014902","014","12","BELL","M","06 - 08","A"," ","NQ","N"," "," "
"BASTROP ISD","BASTROP H S","011901001","011901","011","13","BASTROP","S","09 - 12","A"," ","R","N"," "," "
"BASTROP ISD","BASTROP INT","011901104","011901","011","13","BASTROP","M","05 - 06","A"," ","M","N"," "," "
"BASTROP ISD","BASTROP MIDDLE","011901041","011901","011","13","BASTROP","M","07 - 08","R"," ","NQ","N"," "," "
"BASTROP ISD","CEDAR CREEK EL","011901103","011901","011","13","BASTROP","E","EE - 04","A"," ","NQ","N"," "," "
"BASTROP ISD","CEDAR CREEK MIDLE SCHOOL","011901106","011901","011","13","BASTROP","M","05 - 08","A"," ","NQ","N"," "," "
"BASTROP ISD","EMILE EL","011901101","011901","011","13","BASTROP","E","EE - 04","A"," ","NQ","N"," "," "
"BASTROP ISD","GATEWAY SCH","011901033","011901","011","13","BASTROP","S","07 - 12","X"," "," ","N"," "," "
"BASTROP ISD","GENESIS H S","011901022","011901","011","13","BASTROP","S","09 - 12","1"," "," ","N"," "," "
"BASTROP ISD","MINA EL","011901102","011901","011","13","BASTROP","E","KG - 04","A"," ","R","N"," "," "
"BASTROP ISD","NEW DAEP","011901004","011901","011","13","BASTROP","S","07 - 11","X"," "," ","N"," "," "
"BASTROP ISD","PINE STREET ALTER","011901038","011901","011","13","BASTROP","S","09 - 12","X"," "," ","N"," "," "
"BASTROP ISD","RED ROCK ELEMENTARY","011901107","011901","011","13","BASTROP","E","EE - 04","A"," ","NQ","N"," "," "
"BAY CITY ISD","BAY CITY H S","158901001","158901","158","03","MATAGORDA","S","09 - 12","A","R","M","N"," "," "
"BAY CITY ISD","BAY CITY J H","158901041","158901","158","03","MATAGORDA","M","06 - 08","A"," ","NQ","N"," "," "
"BAY CITY ISD","CHERRY EL","158901101","158901","158","03","MATAGORDA","E","EE - 05","R"," ","R","N"," "," "
"BAY CITY ISD","HOLMES EL","158901102","158901","158","03","MATAGORDA","E","01 - 05","R"," ","NQ","N"," "," "
"BAY CITY ISD","MATAGORDA CO J J A E P","158901003","158901","158","03","MATAGORDA","M","06 - 09","X"," "," ","N"," "," "
"BAY CITY ISD","MCALLISTER J H","158901043","158901","158","03","MATAGORDA","M","06 - 08","A"," ","NQ","N"," "," "
"BAY CITY ISD","PIERCE EL","158901103","158901","158","03","MATAGORDA","E","EE - KG","N"," "," ","N"," "," "
"BAY CITY ISD","ROBERTS EL","158901104","158901","158","03","MATAGORDA","E","01 - 05","R"," ","NQ","N"," "," "
"BEAUMONT ISD","AMELIA EL","123910101","123910","123","05","JEFFERSON","E","KG - 05","R"," ","NQ","N"," "," "
"BEAUMONT ISD","AUSTIN MIDDLE","123910041","123910","123","05","JEFFERSON","M","06 - 08","A"," ","NQ","N"," "," "
"BEAUMONT ISD","BINGMAN EL","123910102","123910","123","05","JEFFERSON","E","KG - 05","A"," ","NQ","N"," "," "
"BEAUMONT ISD","BLANCHETTE EL","123910103","123910","123","05","JEFFERSON","E","KG - 05","R","A","NQ","N"," "," "
"BEAUMONT ISD","CALDWOOD EL","123910104","123910","123","05","JEFFERSON","E","EE - 05","A"," ","NQ","N"," "," "
"BEAUMONT ISD","CENTRAL SENIOR H S","123910001","123910","123","05","JEFFERSON","S","09 - 12","A"," ","NQ","N"," "," "
"BEAUMONT ISD","CURTIS EL","123910105","123910","123","05","JEFFERSON","E","KG - 05","E"," ","NQ","N"," "," "
"BEAUMONT ISD","DISHMAN EL","123910126","123910","123","05","JEFFERSON","E","EE - 05","R","A","NQ","N"," "," "
"BEAUMONT ISD","DUNBAR EL","123910107","123910","123","05","JEFFERSON","E","EE - 05","R","A","NQ","N"," "," "
"BEAUMONT ISD","FEHL EL","123910108","123910","123","05","JEFFERSON","E","KG - 05","E"," ","NQ","N"," "," "
"BEAUMONT ISD","FIELD EL","123910109","123910","123","05","JEFFERSON","E","EE - 05","R","A","NQ","N"," "," "
"BEAUMONT ISD","FLETCHER EL","123910110","123910","123","05","JEFFERSON","E","KG - 05","A","A","NQ","N"," "," "
"BEAUMONT ISD","FRENCH EL","123910111","123910","123","05","JEFFERSON","E","KG - 05","R"," ","NQ","N"," "," "
"BEAUMONT ISD","GUESS EL","123910112","123910","123","05","JEFFERSON","E","EE - 05","A"," ","NQ","N"," "," "
"BEAUMONT ISD","HOMER DR EL","123910123","123910","123","05","JEFFERSON","E","EE - 05","R"," ","NQ","N"," "," "
"BEAUMONT ISD","JEFFERSON CO YOUTH ACAD","123910011","123910","123","05","JEFFERSON","M","07 - 09","X"," "," ","N"," "," "
"BEAUMONT ISD","LUCAS EL","123910113","123910","123","05","JEFFERSON","E","KG - 05","A","A","NQ","N"," "," "
"BEAUMONT ISD","M L KING MIDDLE","123910043","123910","123","05","JEFFERSON","M","06 - 08","A"," ","NQ","N"," "," "
"BEAUMONT ISD","MARSHALL MIDDLE","123910046","123910","123","05","JEFFERSON","M","06 - 08","R","A","NQ","N"," "," "
"BEAUMONT ISD","MARTIN EL","123910114","123910","123","05","JEFFERSON","E","EE - 05","A"," ","NQ","N"," "," "
"BEAUMONT ISD","OAKS ED CTR","123910010","123910","123","05","JEFFERSON","B","06 - 12","X"," "," ","N"," "," "
"BEAUMONT ISD","ODOM MIDDLE","123910047","123910","123","05","JEFFERSON","M","06 - 08","A","A","NQ","N"," "," "
"BEAUMONT ISD","OGDEN EL","123910115","123910","123","05","JEFFERSON","E","KG - 05","A","A","NQ","N"," "," "
"BEAUMONT ISD","OZEN H S","123910004","123910","123","05","JEFFERSON","S","09 - 12","A","R","NQ","N"," "," "
"BEAUMONT ISD","PATHWAYS LEARNING CTR","123910006","123910","123","05","JEFFERSON","B","06 - 12","X"," "," ","N"," "," "
"BEAUMONT ISD","PAUL A BROWN ALTERNATIVE CENTER","123910012","123910","123","05","JEFFERSON","S","09 - 12","1"," "," ","N"," "," "
"BEAUMONT ISD","PIETZSCH/MAC ARTHUR EL","123910125","123910","123","05","JEFFERSON","E","EE - 06","R"," ","NQ","N"," "," "
"BEAUMONT ISD","PRICE EL","123910117","123910","123","05","JEFFERSON","E","EE - 05","R"," ","NQ","N"," "," "
"BEAUMONT ISD","REGINA HOWELL EL","123910118","123910","123","05","JEFFERSON","E","EE - 05","R"," ","NQ","N"," "," "
"BEAUMONT ISD","SMITH MIDDLE","123910042","123910","123","05","JEFFERSON","M","06 - 08","A"," ","NQ","N"," "," "
"BEAUMONT ISD","SOUTH PARK MIDDLE","123910045","123910","123","05","JEFFERSON","M","06 - 08","A"," ","NQ","N"," "," "
"BEAUMONT ISD","SOUTHERLAND PK","123910119","123910","123","05","JEFFERSON","E","PK - PK","N"," "," ","N"," "," "
"BEAUMONT ISD","VINCENT MIDDLE","123910048","123910","123","05","JEFFERSON","M","06 - 08","A"," ","NQ","N"," "," "
"BEAUMONT ISD","WEST BROOK SR H S","123910008","123910","123","05","JEFFERSON","S","09 - 12","A"," ","NQ","N"," "," "
"BECKVILLE ISD","BECKVILLE JR-SR HIGH SCHOOL","183901001","183901","183","07","PANOLA","S","07 - 12","E","RA","R","N"," "," "
"BECKVILLE ISD","SUNSET ELEMENTARY","183901101","183901","183","07","PANOLA","E","PK - 06","A"," ","NQ","N"," "," "
"BEEVILLE ISD","A C JONES HIGH SCHOOL","013901001","013901","013","02","BEE","S","09 - 12","A","R","NQ","N"," "," "
"BEEVILLE ISD","FADDEN-MCKEOWN-CHAMBLISS ELEMENTAR","013901102","013901","013","02","BEE","E","01 - 04","A"," ","NQ","N"," "," "
"BEEVILLE ISD","LEARNING RESOURCE CENTER","013901002","013901","013","02","BEE","S","09 - 12","1"," "," ","N"," "," "
"BEEVILLE ISD","MADDERRA-FLOURNOY EL","013901104","013901","013","02","BEE","E","01 - 04","E","A","R","N"," "," "
"BEEVILLE ISD","MORENO J H","013901041","013901","013","02","BEE","M","07 - 08","A"," ","NQ","N"," "," "
"BEEVILLE ISD","R A HALL ELEMENTARY","013901101","013901","013","02","BEE","E","01 - 04","R","A","NQ","N"," "," "
"BEEVILLE ISD","THOMAS JEFFERSON INT","013901106","013901","013","02","BEE","M","05 - 06","R","A","M","N"," "," "
"BEEVILLE ISD","TYLER EL","013901105","013901","013","02","BEE","E","EE - KG","N"," "," ","N"," "," "
"BELLEVUE ISD","BELLEVUE SCHOOL","039904001","039904","039","09","CLAY","B","KG - 12","E","RA","M","N"," "," "
"BELLS ISD","BELLS EL","091901101","091901","091","10","GRAYSON","E","PK - 06","E"," ","NQ","N"," "," "
"BELLS ISD","BELLS H S","091901001","091901","091","10","GRAYSON","S","09 - 12","E","RA","M","N"," "," "
"BELLS ISD","PRITCHARD J H","091901041","091901","091","10","GRAYSON","M","07 - 08","E","A","NQ","N"," "," "
"BELLVILLE ISD","BELLVILLE H S","008901001","008901","008","06","AUSTIN","S","09 - 12","E","R","R","N"," "," "
"BELLVILLE ISD","BELLVILLE J H","008901041","008901","008","06","AUSTIN","M","06 - 08","R","A","R","N"," "," "
"BELLVILLE ISD","O'BRYANT INT","008901102","008901","008","06","AUSTIN","E","04 - 05","A","A","NQ","N"," "," "
"BELLVILLE ISD","O'BRYANT PRIMARY","008901101","008901","008","06","AUSTIN","E","EE - 03","A"," ","NQ","N","008901102","O'BRYANT INT"
"BELLVILLE ISD","WEST END EL","008901105","008901","008","06","AUSTIN","E","KG - 05","E","A","NQ","N"," "," "
"BELTON ISD","BELL CO J J A E P","014903006","014903","014","12","BELL","S","07 - 12","X"," "," ","N"," "," "
"BELTON ISD","BELTON H S","014903001","014903","014","12","BELL","S","09 - 12","A"," ","NQ","N"," "," "
"BELTON ISD","BELTON INT","014903110","014903","014","12","BELL","M","05 - 06","R"," ","M","N"," "," "
"BELTON ISD","BELTON J H","014903041","014903","014","12","BELL","M","07 - 08","A"," ","NQ","N"," "," "
"BELTON ISD","CENTRAL SCHOOL","014903113","014903","014","12","BELL","E","EE - PK","N"," "," ","N"," "," "
"BELTON ISD","HENRY T WASKOW LEADERSHIP ACADEMY","014903005","014903","014","12","BELL","S","09 - 12","1"," "," ","N"," "," "
"BELTON ISD","JOE M PIRTLE ELEMENTARY","014903111","014903","014","12","BELL","E","KG - 04","E"," ","NQ","N"," "," "
"BELTON ISD","LAKEWOOD EL","014903108","014903","014","12","BELL","E","KG - 04","E"," ","NQ","N"," "," "
"BELTON ISD","LEON HEIGHTS EL","014903102","014903","014","12","BELL","E","KG - 04","E"," ","M","N"," "," "
"BELTON ISD","MILLER HEIGHTS EL","014903103","014903","014","12","BELL","E","KG - 04","E"," ","NQ","N"," "," "
"BELTON ISD","SOUTHWEST EL","014903104","014903","014","12","BELL","E","KG - 04","E"," ","RM","N"," "," "
"BELTON ISD","SPARTA EL","014903109","014903","014","12","BELL","E","KG - 04","R"," ","R","N"," "," "
"BELTON ISD","TARVER INTERMEDIATE","014903112","014903","014","12","BELL","M","05 - 06","R"," ","M","N"," "," "
"BEN BOLT-PALITO BLANCO CISD","BEN BOLT MIDDLE SCHOOL","125902041","125902","125","02","JIM WELLS","M","04 - 08","R","A","NQ","N"," "," "
"BEN BOLT-PALITO BLANCO CISD","BEN BOLT-PAL BLANCO H S","125902001","125902","125","02","JIM WELLS","S","09 - 12","E"," ","NQ","N"," "," "
"BEN BOLT-PALITO BLANCO CISD","PALITO BLANCO EL","125902101","125902","125","02","JIM WELLS","E","PK - 03","R"," ","NQ","N","125902041","BEN BOLT MIDDLE SCHOOL"
"BENAVIDES ISD","BENAVIDES H S","066901001","066901","066","02","DUVAL","S","09 - 12","R","R","NQ","N"," "," "
"BENAVIDES ISD","BENAVIDES J H","066901041","066901","066","02","DUVAL","M","05 - 08","A"," ","NQ","N"," "," "
"BENAVIDES ISD","BENAVIDES PRI","066901101","066901","066","02","DUVAL","E","EE - 04","A"," ","NQ","N"," "," "
"BENJAMIN ISD","BENJAMIN SCHOOL","138904001","138904","138","09","KNOX","B","PK - 12","R","RA","NQ","N"," "," "
"BENJI'S SPECIAL EDUCATION ACADEMY","BENJI'S SPECIAL EDUCATION ACADEMY","101820001","101820","101","04","HARRIS","B","PK - 12","A","A","NQ","Y"," "," "
"BIG SANDY ISD","BIG SANDY EL","230901101","230901","230","07","UPSHUR","E","PK - 06","R"," ","NQ","N"," "," "
"BIG SANDY ISD","BIG SANDY H S","230901001","230901","230","07","UPSHUR","S","09 - 12","E"," ","NQ","N"," "," "
"BIG SANDY ISD","BIG SANDY J H","230901041","230901","230","07","UPSHUR","M","07 - 08","E"," ","NQ","N"," "," "
"BIG SANDY ISD","BIG SANDY SCHOOL","187901001","187901","187","06","POLK","B","PK - 12","A","R","NQ","N"," "," "
"BIG SPRING ISD","ANDERSON KIND CTR","114901101","114901","114","18","HOWARD","E","KG - KG","N"," "," ","N"," "," "
"BIG SPRING ISD","BAUER EL","114901102","114901","114","18","HOWARD","E","01 - 05","R"," ","R","N"," "," "
"BIG SPRING ISD","BIG SPRING H S","114901001","114901","114","18","HOWARD","S","09 - 12","R"," ","R","N"," "," "
"BIG SPRING ISD","BIG SPRING JUNIOR HIGH","114901043","114901","114","18","HOWARD","M","07 - 08","A"," ","NQ","N"," "," "
"BIG SPRING ISD","BIG SPRING SP ED","114901114","114901","114","18","HOWARD","S","07 - 11","X"," "," ","N"," "," "
"BIG SPRING ISD","GOLIAD ELEMENTARY SCHOOL","114901041","114901","114","18","HOWARD","E","01 - 06","A"," ","NQ","N"," "," "
"BIG SPRING ISD","KENTWOOD EL","114901108","114901","114","18","HOWARD","E","01 - 05","E"," ","NQ","N"," "," "
"BIG SPRING ISD","MARCY EL","114901110","114901","114","18","HOWARD","E","01 - 05","A"," ","NQ","N"," "," "
"BIG SPRING ISD","MOSS EL","114901111","114901","114","18","HOWARD","E","EE - 05","R"," ","RM","N"," "," "
"BIG SPRING ISD","WASHINGTON EL","114901113","114901","114","18","HOWARD","E","01 - 05","A"," ","NQ","N"," "," "
"BIRDVILLE ISD","ACADEMY AT CARRIE F THOMAS","220902116","220902","220","11","TARRANT","E","EE - 05","E"," ","NQ","N"," "," "
"BIRDVILLE ISD","ACADEMY AT WEST BIRDVILLE","220902111","220902","220","11","TARRANT","E","PK - 05","R"," ","NQ","N"," "," "
"BIRDVILLE ISD","ALLIENE MULLENDORE EL","220902105","220902","220","11","TARRANT","E","PK - 05","E"," ","R","N"," "," "
"BIRDVILLE ISD","BIRDVILLE EL","220902101","220902","220","11","TARRANT","E","PK - 05","R"," ","NQ","N"," "," "
"BIRDVILLE ISD","BIRDVILLE HIGH SCHOOL","220902010","220902","220","11","TARRANT","S","09 - 12","R"," ","NQ","N"," "," "
"BIRDVILLE ISD","CHALLENGE/REACH","220902006","220902","220","11","TARRANT","B","05 - 12","X"," "," ","N"," "," "
"BIRDVILLE ISD","DAVID E SMITH EL","220902102","220902","220","11","TARRANT","E","PK - 05","E"," ","R","N"," "," "
