DISTNAME,CAMPNAME,CACKDTL,CAMPUS,DISTRICT,COUNTY,REGION,CNTYNAME,GRDTYPE,GRDSPAN,CFLCHART,PAIRCAMP,PAIRNAME,C_RATING
LEWISVILLE ISD,DONALD ELEMENTARY,AEWMNZ,061902117,061902,061,11,DENTON,E,EE - 05,N,,,E
LEWISVILLE ISD,ETHRIDGE EL,MNY,061902119,061902,061,11,DENTON,E,EE - 05,N,,,E
LEWISVILLE ISD,FLOWER MOUND EL,AEMN,061902112,061902,061,11,DENTON,E,EE - 05,N,,,E
LEWISVILLE ISD,FLOWER MOUND H S,DPCRUVJEMS,061902010,061902,061,11,DENTON,S,09 - 12,N,,,E
LEWISVILLE ISD,FOREST VISTA ELEMENTARY,AEWMN,061902128,061902,061,11,DENTON,E,EE - 05,N,,,E
LEWISVILLE ISD,FORESTWOOD MIDDLE,AEWMNSY,061902048,061902,061,11,DENTON,M,06 - 08,N,,,E
LEWISVILLE ISD,GARDEN RIDGE EL,AEMN,061902120,061902,061,11,DENTON,E,KG - 05,N,,,E
LEWISVILLE ISD,GRIFFIN MIDDLE,A,061902044,061902,061,11,DENTON,M,06 - 08,N,,,R
LEWISVILLE ISD,HEBRON H S,UVJES,061902008,061902,061,11,DENTON,S,09 - 12,N,,,E
LEWISVILLE ISD,HEBRON VALLEY EL,EWMN,061902118,061902,061,11,DENTON,E,EE - 05,N,,,E
LEWISVILLE ISD,HEDRICK EL,A,061902105,061902,061,11,DENTON,E,KG - 05,N,,,R
LEWISVILLE ISD,HEDRICK MIDDLE SCHOOL,AZ,061902042,061902,061,11,DENTON,M,06 - 08,N,,,R
LEWISVILLE ISD,HERITAGE EL,AEWMN,061902122,061902,061,11,DENTON,E,EE - 05,N,,,E
LEWISVILLE ISD,HIGHLAND VILLAGE EL,AEWMN,061902110,061902,061,11,DENTON,E,KG - 05,N,,,E
LEWISVILLE ISD,HOMESTEAD ELEMENTARY,AWMN,061902132,061902,061,11,DENTON,E,KG - 05,N,,,E
LEWISVILLE ISD,HUFFINES MIDDLE SCHOOL,X,061902052,061902,061,11,DENTON,M,06 - 08,N,,,R
LEWISVILLE ISD,INDEPENDENCE EL,,061902142,061902,061,11,DENTON,E,PK - 05,N,,,A
LEWISVILLE ISD,INDIAN CREEK ELEMENTARY,N,061902113,061902,061,11,DENTON,E,KG - 05,N,,,E
LEWISVILLE ISD,KILLIAN MIDDLE SCHOOL,ANS,061902059,061902,061,11,DENTON,M,06 - 08,N,,,R
LEWISVILLE ISD,LAKELAND ELEMENTARY,NY,061902104,061902,061,11,DENTON,E,KG - 05,N,,,R
LEWISVILLE ISD,LAKEVIEW MIDDLE,,061902046,061902,061,11,DENTON,M,06 - 08,N,,,R
LEWISVILLE ISD,LAMAR MIDDLE,AEWMNSZ,061902045,061902,061,11,DENTON,M,06 - 08,N,,,E
LEWISVILLE ISD,LEARNING CTR,,061902005,061902,061,11,DENTON,B,03 - 12,N,,,1
LEWISVILLE ISD,LEWISVILLE H S,J,061902001,061902,061,11,DENTON,S,09 - 12,N,,,A
LEWISVILLE ISD,LIBERTY ELEMENTARY,AEWMN,061902135,061902,061,11,DENTON,E,KG - 05,N,,,E
LEWISVILLE ISD,LILLIE J JACKSON EARLY CHILDHOOD,,061902141,061902,061,11,DENTON,E,EE - PK,N,,,X
LEWISVILLE ISD,MARCUS H S,PCRUVJS,061902002,061902,061,11,DENTON,S,09 - 12,N,,,E
LEWISVILLE ISD,MARJORY VICKERY ELEMENTARY,N,061902138,061902,061,11,DENTON,E,KG - 05,N,,,R
LEWISVILLE ISD,MARSHALL DURHAM MIDDLE SCHOOL,ESX,061902056,061902,061,11,DENTON,M,06 - 08,N,,,E
LEWISVILLE ISD,MCAULIFFE EL,AEWMN,061902114,061902,061,11,DENTON,E,KG - 05,N,,,E
LEWISVILLE ISD,MCKAMY MIDDLE,AEWMNSX,061902053,061902,061,11,DENTON,M,06 - 08,N,,,E
LEWISVILLE ISD,MORNINGSIDE ELEM,N,061902121,061902,061,11,DENTON,E,KG - 05,N,,,E
LEWISVILLE ISD,OLD SETTLERS ELEMENTARY,AEWMN,061902123,061902,061,11,DENTON,E,EE - 05,N,,,E
LEWISVILLE ISD,PARKWAY EL,AEWMN,061902124,061902,061,11,DENTON,E,EE - 05,N,,,R
LEWISVILLE ISD,PETERS COLONY ELEMENTARY,N,061902109,061902,061,11,DENTON,E,PK - 05,N,,,R
LEWISVILLE ISD,POLSER ELEMENTARY,WN,061902125,061902,061,11,DENTON,E,KG - 05,N,,,R
LEWISVILLE ISD,PRAIRIE TRAIL ELEMENTARY,AEWMNX,061902126,061902,061,11,DENTON,E,KG - 05,N,,,E
LEWISVILLE ISD,ROCKBROOK EL,,061902139,061902,061,11,DENTON,E,EE - 05,N,,,R
LEWISVILLE ISD,SHADOW RIDGE MIDDLE SCHOOL,AEWMNS,061902058,061902,061,11,DENTON,M,06 - 08,N,,,E
LEWISVILLE ISD,SOUTHRIDGE ELEMENTARY,MN,061902131,061902,061,11,DENTON,E,KG - 05,N,,,E
LEWISVILLE ISD,STEWARTS CREEK EL,N,061902111,061902,061,11,DENTON,E,EE - 05,N,,,E
LEWISVILLE ISD,THE COLONY H S,PRVJS,061902004,061902,061,11,DENTON,S,09 - 12,N,,,R
LEWISVILLE ISD,TIMBER CREEK EL,MN,061902108,061902,061,11,DENTON,E,EE - 05,N,,,E
LEWISVILLE ISD,TOM HICKS ELEMENTARY,EWMNX,061902134,061902,061,11,DENTON,E,EE - 05,N,,,E
LEWISVILLE ISD,VALLEY RIDGE ELEMENTARY,AEWMN,061902127,061902,061,11,DENTON,E,EE - 05,N,,,E
LEWISVILLE ISD,WELLINGTON ELEMENTARY,AEWMN,061902130,061902,061,11,DENTON,E,EE - 05,N,,,E
LEXINGTON ISD,LEXINGTON ELEMENTARY SCHOOL,WNY,144902101,144902,144,13,LEE,E,EE - 05,N,,,R
LEXINGTON ISD,LEXINGTON HIGH SCHOOL,VJS,144902001,144902,144,13,LEE,S,09 - 12,N,,,E
LEXINGTON ISD,LEXINGTON MIDDLE SCHOOL,EX,144902041,144902,144,13,LEE,M,06 - 08,N,,,R
LIBERTY HILL ISD,BILL BURDEN EL,,246908103,246908,246,13,WILLIAMSON,E,02 - 04,N,,,R
LIBERTY HILL ISD,LIBERTY HILL EL,,246908101,246908,246,13,WILLIAMSON,E,EE - 01,N,246908103,BILL BURDEN EL,R
LIBERTY HILL ISD,LIBERTY HILL H S,PUJS,246908001,246908,246,13,WILLIAMSON,S,09 - 12,N,,,R
LIBERTY HILL ISD,LIBERTY HILL INT,MX,246908102,246908,246,13,WILLIAMSON,M,05 - 06,N,,,R
LIBERTY HILL ISD,LIBERTY HILL J H,EWNSZ,246908041,246908,246,13,WILLIAMSON,M,07 - 08,N,,,E
LIBERTY HILL ISD,WILLIAMSON CO ACADEMY,,246908005,246908,246,13,WILLIAMSON,S,10 - 10,N,,,X
LIBERTY HILL ISD,WILLIAMSON COUNTY JUVENILE DETENTI,,246908006,246908,246,13,WILLIAMSON,S,12 - 12,N,,,X
LIBERTY ISD,HARDIN/CHAMBERS CTR,,146906003,146906,146,04,LIBERTY,B,03 - 12,N,,,X
LIBERTY ISD,LIBERTY EL,,146906103,146906,146,04,LIBERTY,E,02 - 05,N,,,A
LIBERTY ISD,LIBERTY H S,,146906001,146906,146,04,LIBERTY,S,09 - 12,N,,,R
LIBERTY ISD,LIBERTY MIDDLE,,146906041,146906,146,04,LIBERTY,M,06 - 08,N,,,A
LIBERTY ISD,SAN JACINTO EL,,146906102,146906,146,04,LIBERTY,E,EE - 01,N,146906103,LIBERTY EL,A
LIBERTY-EYLAU ISD,ALTER SCH,R,019908002,019908,019,08,BOWIE,S,07 - 12,N,,,1
LIBERTY-EYLAU ISD,LIBERTY-EYLAU C K BENDER ELEMENTAR,X,019908103,019908,019,08,BOWIE,E,02 - 04,N,,,E
LIBERTY-EYLAU ISD,LIBERTY-EYLAU H S,S,019908001,019908,019,08,BOWIE,S,09 - 12,N,,,R
LIBERTY-EYLAU ISD,LIBERTY-EYLAU MIDDLE,W,019908041,019908,019,08,BOWIE,M,05 - 08,N,,,R
LIBERTY-EYLAU ISD,LIBERTY-EYLAU PRE-K CENTER GRANDVI,,019908102,019908,019,08,BOWIE,E,EE - PK,N,,,X
LIBERTY-EYLAU ISD,LIBERTY-EYLAU PRI,,019908101,019908,019,08,BOWIE,E,KG - 01,N,019908103,LIBERTY-EYLAU C K BENDER ELEMENTAR,E
LIFE SCHOOL,LIFE SCHOOL LANCASTER,,057807102,057807,057,10,DALLAS,E,KG - 06,Y,,,A
LIFE SCHOOL,LIFE SCHOOL MCKINNEY,EMY,057807103,057807,057,10,DALLAS,E,KG - 04,Y,,,E
LIFE SCHOOL,LIFE SCHOOL OAK CLIFF,AS,057807001,057807,057,10,DALLAS,B,KG - 12,Y,,,R
LIFE SCHOOL,LIFE SCHOOL RED OAK,AVESX,057807101,057807,057,10,DALLAS,B,KG - 11,Y,,,R
LIGHTHOUSE CHARTER SCHOOL,LIGHTHOUSE CHARTER SCHOOL,,015825101,015825,015,20,BEXAR,E,PK - 08,Y,,,A
LINDALE ISD,E J MOSS INTERMEDIATE,EMNY,212903103,212903,212,07,SMITH,M,05 - 06,N,,,E
LINDALE ISD,EARLY CHILDHOOD CENTER,,212903104,212903,212,07,SMITH,E,EE - KG,N,,,X
LINDALE ISD,LINDALE H S,AVJS,212903001,212903,212,07,SMITH,S,09 - 12,N,,,R
LINDALE ISD,LINDALE JUNIOR HIGH,EWMS,212903041,212903,212,07,SMITH,M,07 - 08,N,,,E
LINDALE ISD,LINDALE PRI,,212903101,212903,212,07,SMITH,E,01 - 02,N,212903102,VELMA PENNY EL,E
LINDALE ISD,VELMA PENNY EL,X,212903102,212903,212,07,SMITH,E,03 - 04,N,,,E
LINDEN-KILDARE CISD,LINDEN EL,EWMNY,034905102,034905,034,08,CASS,E,EE - 05,N,,,E
LINDEN-KILDARE CISD,LINDEN-KILDARE H S,AJ,034905002,034905,034,08,CASS,S,09 - 12,N,,,R
LINDEN-KILDARE CISD,MAE LUSTER STEPHENS J H,W,034905041,034905,034,08,CASS,M,06 - 08,N,,,R
LINDSAY ISD,LINDSAY EL,AEWMN,049907101,049907,049,11,COOKE,E,EE - 06,N,,,E
LINDSAY ISD,LINDSAY H S,APVJEWMS,049907001,049907,049,11,COOKE,S,07 - 12,N,,,E
LINGLEVILLE ISD,LINGLEVILLE SCHOOL,AVJWZ,072909001,072909,072,11,ERATH,B,PK - 12,N,,,R
LIPAN ISD,LIPAN EL,N,111902102,111902,111,11,HOOD,E,EE - 06,N,,,E
LIPAN ISD,LIPAN H S,AVJWS,111902003,111902,111,11,HOOD,S,07 - 12,N,,,E
LITTLE CYPRESS-MAURICEVILLE CISD,LIT CYPR-MRCEVILLE H S,PJ,181908001,181908,181,05,ORANGE,S,09 - 12,N,,,A
LITTLE CYPRESS-MAURICEVILLE CISD,LITTLE CYPRESS EL,E,181908101,181908,181,05,ORANGE,E,EE - 03,N,,,E
LITTLE CYPRESS-MAURICEVILLE CISD,LITTLE CYPRESS INT,NX,181908103,181908,181,05,ORANGE,E,03 - 05,N,,,R
LITTLE CYPRESS-MAURICEVILLE CISD,LITTLE CYPRESS J H,S,181908041,181908,181,05,ORANGE,M,06 - 08,N,,,R
LITTLE CYPRESS-MAURICEVILLE CISD,MAURICEVILLE EL,EZ,181908102,181908,181,05,ORANGE,E,PK - 05,N,,,E
LITTLE CYPRESS-MAURICEVILLE CISD,MAURICEVILLE MIDDLE,WNS,181908042,181908,181,05,ORANGE,M,06 - 08,N,,,A
LITTLE ELM ISD,CESAR CHAVEZ EL,,061914104,061914,061,11,DENTON,E,KG - 04,N,,,E
LITTLE ELM ISD,COLIN POWELL INTERMEDIATE,A,061914106,061914,061,11,DENTON,M,05 - 06,N,,,A
LITTLE ELM ISD,D H BRENT INT,AY,061914103,061914,061,11,DENTON,M,05 - 06,N,,,R
LITTLE ELM ISD,DELILAH KING EARLY LEARNING ACADEM,,061914101,061914,061,11,DENTON,E,EE - PK,N,,,X
LITTLE ELM ISD,DENTON CO J J A E P,,061914002,061914,061,11,DENTON,S,08 - 10,N,,,X
LITTLE ELM ISD,HACKBERRY ELEMENTARY,M,061914105,061914,061,11,DENTON,E,KG - 04,N,,,E
LITTLE ELM ISD,HERSCHEL ZELLARS EL,MX,061914102,061914,061,11,DENTON,E,KG - 04,N,,,E
LITTLE ELM ISD,LAKESIDE J H,AY,061914041,061914,061,11,DENTON,M,07 - 08,N,,,R
LITTLE ELM ISD,LAKEVIEW EL,WX,061914107,061914,061,11,DENTON,E,KG - 04,N,,,E
LITTLE ELM ISD,LITTLE ELM H S,AS,061914001,061914,061,11,DENTON,S,09 - 12,N,,,R
LITTLE ELM ISD,OAK POINT EL,MX,061914108,061914,061,11,DENTON,E,KG - 04,N,,,E
LITTLEFIELD ISD,LITTLEFIELD EL,MN,140904102,140904,140,17,LAMB,E,03 - 05,N,,,E
LITTLEFIELD ISD,LITTLEFIELD H S,,140904001,140904,140,17,LAMB,S,09 - 12,N,,,A
LITTLEFIELD ISD,LITTLEFIELD J H,W,140904041,140904,140,17,LAMB,M,06 - 08,N,,,A
LITTLEFIELD ISD,LITTLEFIELD PRI,,140904103,140904,140,17,LAMB,E,PK - 02,N,140904102,LITTLEFIELD EL,E
LIVINGSTON ISD,LIVINGSTON H S,S,187907002,187907,187,06,POLK,S,09 - 12,N,,,A
LIVINGSTON ISD,LIVINGSTON INT,,187907101,187907,187,06,POLK,E,04 - 05,N,,,A
LIVINGSTON ISD,LIVINGSTON J H,SZ,187907041,187907,187,06,POLK,M,06 - 08,N,,,A
LIVINGSTON ISD,PINE RIDGE EL,E,187907103,187907,187,06,POLK,E,EE - 03,N,,,E
LIVINGSTON ISD,TIMBER CREEK EL,E,187907102,187907,187,06,POLK,E,EE - 03,N,,,E
LLANO ISD,LLANO EL,N,150901101,150901,150,13,LLANO,E,EE - 05,N,,,E
LLANO ISD,LLANO H S,UJ,150901001,150901,150,13,LLANO,S,09 - 12,N,,,R
LLANO ISD,LLANO J H,EWSZ,150901041,150901,150,13,LLANO,M,06 - 08,N,,,E
LLANO ISD,PACKSADDLE EL,NX,150901102,150901,150,13,LLANO,E,EE - 05,N,,,R
LOCKHART ISD,BLUEBONNET EL SCHOOL,EMN,028902105,028902,028,13,CALDWELL,E,PK - 05,N,,,E
LOCKHART ISD,CARVER KINDERGARTEN SCHOOL,,028902102,028902,028,13,CALDWELL,E,EE - KG,N,,,X
LOCKHART ISD,CLEAR FORK EL,,028902101,028902,028,13,CALDWELL,E,01 - 05,N,,,R
LOCKHART ISD,LOCKHART H S,S,028902001,028902,028,13,CALDWELL,S,10 - 12,N,,,R
LOCKHART ISD,LOCKHART H S FRESHMAN M L CISNEROS,,028902004,028902,028,13,CALDWELL,S,09 - 09,N,,,E
LOCKHART ISD,LOCKHART J H,NSX,028902045,028902,028,13,CALDWELL,M,06 - 08,N,,,R
LOCKHART ISD,LOCKHART PRIDE HS,,028902038,028902,028,13,CALDWELL,S,09 - 12,N,,,1
LOCKHART ISD,NAVARRO EL,WM,028902103,028902,028,13,CALDWELL,E,01 - 05,N,,,E
LOCKHART ISD,PLUM CREEK EL,NY,028902104,028902,028,13,CALDWELL,E,01 - 05,N,,,E
LOCKNEY ISD,LOCKNEY DAEP,,077902003,077902,077,17,FLOYD,S,09 - 09,N,,,X
LOCKNEY ISD,LOCKNEY ELEMENTARY,ANY,077902101,077902,077,17,FLOYD,E,PK - 05,N,,,R
LOCKNEY ISD,LOCKNEY HIGH SCHOOL,J,077902001,077902,077,17,FLOYD,S,09 - 12,N,,,A
LOCKNEY ISD,LOCKNEY JR HIGH,AW,077902041,077902,077,17,FLOYD,M,06 - 08,N,,,R
LOHN ISD,LOHN SCHOOL,AY,160905001,160905,160,15,MCCULLOCH,B,PK - 12,N,,,A
LOMETA ISD,LOMETA SCHOOL,VJ,141902001,141902,141,12,LAMPASAS,B,PK - 12,N,,,A
LONDON ISD,LONDON EL,AEMNS,178906101,178906,178,02,NUECES,E,PK - 08,N,,,E
LONE OAK ISD,LONE OAK EL,EWMNY,116906101,116906,116,10,HUNT,E,EE - 05,N,,,E
LONE OAK ISD,LONE OAK H S,VJS,116906001,116906,116,10,HUNT,S,09 - 12,N,,,R
LONE OAK ISD,LONE OAK MIDDLE,AEWNS,116906041,116906,116,10,HUNT,M,06 - 08,N,,,E
LONGVIEW ISD,BRAMLETTE EL,Y,092903101,092903,092,07,GREGG,E,PK - 05,N,,,R
LONGVIEW ISD,DORIS MCQUEEN PRI,,092903107,092903,092,07,GREGG,E,EE - 02,N,092903105,JOHNSTON EL,R
LONGVIEW ISD,FOREST PARK MAGNET SCHOOL,,092903041,092903,092,07,GREGG,M,06 - 08,N,,,A
LONGVIEW ISD,FOSTER MIDDLE,,092903042,092903,092,07,GREGG,M,06 - 08,N,,,L
LONGVIEW ISD,G K FOSTER MONTESSORI MAGNET SCHOO,,092903116,092903,092,07,GREGG,E,PK - KG,N,,,X
LONGVIEW ISD,HUDSON EL,AEWMN,092903117,092903,092,07,GREGG,E,01 - 05,N,,,E
LONGVIEW ISD,J L EVERHART MAGNET ACADEMY OF CUL,,092903103,092903,092,07,GREGG,E,01 - 03,N,,,A
LONGVIEW ISD,JOHNSTON EL,WY,092903105,092903,092,07,GREGG,E,03 - 05,N,,,R
LONGVIEW ISD,JUDSON MIDDLE,Y,092903043,092903,092,07,GREGG,M,06 - 08,N,,,A
LONGVIEW ISD,JUVENILE DETENT CTR,,092903200,092903,092,07,GREGG,S,09 - 11,N,,,X
LONGVIEW ISD,LONGVIEW H S,,092903001,092903,092,07,GREGG,S,09 - 12,N,,,L
LONGVIEW ISD,MCCLURE MAGNET SCHOOL OF INTERNATI,N,092903106,092903,092,07,GREGG,E,04 - 05,N,,,R
LONGVIEW ISD,SOUTH WARD EL,N,092903112,092903,092,07,GREGG,E,PK - 05,N,,,R
LONGVIEW ISD,STUDENT DEVELOPMENT CENTER,,092903118,092903,092,07,GREGG,S,09 - 12,N,,,X
LONGVIEW ISD,VALLEY VIEW EL,Z,092903113,092903,092,07,GREGG,E,PK - 05,N,,,A
LONGVIEW ISD,WARE EL,,092903114,092903,092,07,GREGG,E,EE - 05,N,,,L
LOOP ISD,LOOP SCHOOL,AVJWNS,083902001,083902,083,17,GAINES,B,PK - 12,N,,,E
LORAINE ISD,LORAINE SCHOOL,R,168902001,168902,168,14,MITCHELL,B,PK - 12,N,,,A
LORENA ISD,CONNECT CTR,J,161907002,161907,161,12,MCLENNAN,S,09 - 12,N,,,1
LORENA ISD,LORENA ELEMENTARY,,161907101,161907,161,12,MCLENNAN,E,02 - 04,N,,,E
LORENA ISD,LORENA HIGH,PUVJS,161907001,161907,161,12,MCLENNAN,S,09 - 12,N,,,R
LORENA ISD,LORENA MIDDLE,WS,161907041,161907,161,12,MCLENNAN,M,05 - 08,N,,,A
LORENA ISD,LORENA PRI,,161907102,161907,161,12,MCLENNAN,E,EE - 01,N,161907101,LORENA ELEMENTARY,E
LORENA ISD,LORENA-ACT,,161907005,161907,161,12,MCLENNAN,S,08 - 12,N,,,X
LORENZO ISD,LORENZO EL,NY,054902102,054902,054,17,CROSBY,E,EE - 06,N,,,A
LORENZO ISD,LORENZO H S,,054902001,054902,054,17,CROSBY,S,07 - 12,N,,,A
LOS FRESNOS CISD,AMI KIDS RIO GRANDE VALLEY,AS,031906003,031906,031,01,CAMERON,S,09 - 10,N,,,1
LOS FRESNOS CISD,CAMERON CO J J A E P,,031906005,031906,031,01,CAMERON,S,10 - 11,N,,,X
LOS FRESNOS CISD,LAS YESCAS EL,MNZ,031906103,031906,031,01,CAMERON,E,PK - 05,N,,,E
LOS FRESNOS CISD,LAURELES EL,MNZ,031906107,031906,031,01,CAMERON,E,PK - 05,N,,,E
LOS FRESNOS CISD,LIBERTY MEMORIAL MIDDLE,WS,031906042,031906,031,01,CAMERON,M,06 - 08,N,,,E
LOS FRESNOS CISD,LOPEZ-RIGGINS EL,EMN,031906104,031906,031,01,CAMERON,E,PK - 05,N,,,E
LOS FRESNOS CISD,LOS CUATES MIDDLE,AEWS,031906041,031906,031,01,CAMERON,M,06 - 08,N,,,R
LOS FRESNOS CISD,LOS FRESNOS EL,EWMNX,031906101,031906,031,01,CAMERON,E,PK - 05,N,,,E
LOS FRESNOS CISD,LOS FRESNOS H S,DRVS,031906001,031906,031,01,CAMERON,S,09 - 12,N,,,R
LOS FRESNOS CISD,LOS FRESNOS UNITED,EM,031906002,031906,031,01,CAMERON,S,09 - 09,N,,,E
LOS FRESNOS CISD,OLMITO EL,EMN,031906108,031906,031,01,CAMERON,E,PK - 05,N,,,E
LOS FRESNOS CISD,PALMER-LAAKSO EL,MN,031906106,031906,031,01,CAMERON,E,EE - 05,N,,,E
LOS FRESNOS CISD,RANCHO VERDE EL,EMNZ,031906109,031906,031,01,CAMERON,E,PK - 05,N,,,E
LOS FRESNOS CISD,RESACA MIDDLE,AEWNS,031906105,031906,031,01,CAMERON,M,06 - 08,N,,,E
LOS FRESNOS CISD,VILLAREAL EL,WN,031906102,031906,031,01,CAMERON,E,PK - 05,N,,,E
LOUISE ISD,LOUISE EL,,241906101,241906,241,03,WHARTON,E,EE - 05,N,,,E
LOUISE ISD,LOUISE H S,JS,241906001,241906,241,03,WHARTON,S,09 - 12,N,,,R
LOUISE ISD,LOUISE J H,AS,241906041,241906,241,03,WHARTON,M,06 - 08,N,,,R
LOVEJOY ISD,CARRIE L LOVEJOY EL,AEWMN,043919101,043919,043,10,COLLIN,E,KG - 05,N,,,E
LOVEJOY ISD,JOE V HART EL,EWMN,043919102,043919,043,10,COLLIN,E,EE - 05,N,,,E
LOVEJOY ISD,LOVEJOY H S,APUVEMNS,043919001,043919,043,10,COLLIN,S,09 - 12,N,,,E
LOVEJOY ISD,ROBERT L PUSTER ELEMENTARY SCHOOL,EWMN,043919104,043919,043,10,COLLIN,E,KG - 05,N,,,E
LOVEJOY ISD,SLOAN CREEK MIDDLE SCHOOL,AEWMNSY,043919041,043919,043,10,COLLIN,M,06 - 08,N,,,E
LOVELADY ISD,LOVELADY EL,WNZ,113903102,113903,113,06,HOUSTON,E,PK - 06,N,,,E
LOVELADY ISD,LOVELADY J H H S,VJ,113903002,113903,113,06,HOUSTON,S,07 - 12,N,,,E
LUBBOCK ISD,ALDERSON MIDDLE,X,152901060,152901,152,17,LUBBOCK,M,06 - 08,N,,,A
LUBBOCK ISD,ARNETT EL,Z,152901153,152901,152,17,LUBBOCK,E,KG - 05,N,,,R
LUBBOCK ISD,ATKINS MIDDLE,,152901061,152901,152,17,LUBBOCK,M,06 - 08,N,,,A
LUBBOCK ISD,BALLENGER EARLY CHILDHOOD CTR,,152901154,152901,152,17,LUBBOCK,E,EE - PK,N,,,X
LUBBOCK ISD,BAYLESS EL,NX,152901155,152901,152,17,LUBBOCK,E,KG - 05,N,,,R
LUBBOCK ISD,BEAN EL,N,152901156,152901,152,17,LUBBOCK,E,KG - 05,N,,,R
LUBBOCK ISD,BOWIE EL,,152901157,152901,152,17,LUBBOCK,E,KG - 05,N,,,E
LUBBOCK ISD,BOZEMAN EL,Y,152901158,152901,152,17,LUBBOCK,E,KG - 05,N,,,A
LUBBOCK ISD,BROWN EL,NY,152901159,152901,152,17,LUBBOCK,E,KG - 05,N,,,R
LUBBOCK ISD,CAVAZOS MIDDLE,,152901062,152901,152,17,LUBBOCK,M,06 - 08,N,,,R
LUBBOCK ISD,CENTENNIAL EL,Y,152901192,152901,152,17,LUBBOCK,E,PK - 05,N,,,R
LUBBOCK ISD,CORONADO H S,,152901020,152901,152,17,LUBBOCK,S,09 - 12,N,,,A
LUBBOCK ISD,DUNBAR MIDDLE,,152901063,152901,152,17,LUBBOCK,M,06 - 08,N,,,A
LUBBOCK ISD,DUPRE EL,NY,152901160,152901,152,17,LUBBOCK,E,KG - 05,N,,,R
LUBBOCK ISD,ESTACADO H S,,152901021,152901,152,17,LUBBOCK,S,09 - 12,N,,,L
LUBBOCK ISD,EVANS MIDDLE,SY,152901064,152901,152,17,LUBBOCK,M,06 - 08,N,,,R
LUBBOCK ISD,GUADALUPE EL,WMN,152901161,152901,152,17,LUBBOCK,E,KG - 05,N,,,E
LUBBOCK ISD,HARDWICK EL,NY,152901162,152901,152,17,LUBBOCK,E,KG - 05,N,,,E
LUBBOCK ISD,HARWELL EL,MNX,152901163,152901,152,17,LUBBOCK,E,KG - 05,N,,,R
LUBBOCK ISD,HAYNES EL,WN,152901164,152901,152,17,LUBBOCK,E,EE - 05,N,,,E
LUBBOCK ISD,HODGES EL,X,152901165,152901,152,17,LUBBOCK,E,KG - 05,N,,,A
LUBBOCK ISD,HOMEBOUND,,152901009,152901,152,17,LUBBOCK,B,EE - 12,N,,,X
LUBBOCK ISD,HONEY EL,EWMNY,152901166,152901,152,17,LUBBOCK,E,PK - 05,N,,,E
LUBBOCK ISD,HUTCHINSON MIDDLE,EWNSY,152901065,152901,152,17,LUBBOCK,M,06 - 08,N,,,R
LUBBOCK ISD,ILES EL,EWMN,152901167,152901,152,17,LUBBOCK,E,KG - 05,N,,,E
LUBBOCK ISD,IRONS MIDDLE,AEWS,152901066,152901,152,17,LUBBOCK,M,06 - 08,N,,,R
LUBBOCK ISD,JACKSON EL,N,152901168,152901,152,17,LUBBOCK,E,KG - 05,N,,,R
LUBBOCK ISD,LUBBOCK CO J J A E P,,152901015,152901,152,17,LUBBOCK,S,08 - 12,N,,,X
LUBBOCK ISD,LUBBOCK CO JUVENILE JUSTICE CTR,A,152901017,152901,152,17,LUBBOCK,S,07 - 12,N,,,1
LUBBOCK ISD,LUBBOCK H S,JS,152901022,152901,152,17,LUBBOCK,S,09 - 12,N,,,R
LUBBOCK ISD,MACKENZIE MIDDLE,S,152901067,152901,152,17,LUBBOCK,M,06 - 08,N,,,A
LUBBOCK ISD,MAEDGEN EL,WN,152901170,152901,152,17,LUBBOCK,E,KG - 05,N,,,E
LUBBOCK ISD,MAHON EARLY CHILDHOOD CTR,,152901171,152901,152,17,LUBBOCK,E,EE - PK,N,,,X
LUBBOCK ISD,MARGARET TALKINGTON SCHOOL FOR YOU,AEWNS,152901024,152901,152,17,LUBBOCK,M,06 - 08,N,,,E
LUBBOCK ISD,MARTIN EARLY CHILDHOOD CTR,,152901172,152901,152,17,LUBBOCK,E,EE - PK,N,,,X
LUBBOCK ISD,MATTHEWS LRN CTR/NEW DIRECTIONS,,152901011,152901,152,17,LUBBOCK,S,07 - 12,N,,,1
LUBBOCK ISD,MCWHORTER EL,,152901169,152901,152,17,LUBBOCK,E,KG - 05,N,,,R
LUBBOCK ISD,MONTEREY H S,R,152901023,152901,152,17,LUBBOCK,S,09 - 12,N,,,A
LUBBOCK ISD,MURFEE EL,EWMNZ,152901173,152901,152,17,LUBBOCK,E,PK - 05,N,,,E
LUBBOCK ISD,OVERTON EL,NZ,152901174,152901,152,17,LUBBOCK,E,EE - 05,N,,,R
LUBBOCK ISD,PARKWAY EL,,152901175,152901,152,17,LUBBOCK,E,KG - 05,N,,,A
LUBBOCK ISD,PARSONS EL,WNZ,152901176,152901,152,17,LUBBOCK,E,KG - 05,N,,,R
LUBBOCK ISD,PROJECT INTERCEPT SCH,,152901007,152901,152,17,LUBBOCK,B,06 - 12,N,,,X
LUBBOCK ISD,RAMIREZ CHARTER SCHOOL,WM,152901177,152901,152,17,LUBBOCK,E,KG - 05,N,,,A
LUBBOCK ISD,ROY W ROBERTS EL,W,152901193,152901,152,17,LUBBOCK,E,KG - 05,N,,,R
LUBBOCK ISD,RUSH EL,N,152901178,152901,152,17,LUBBOCK,E,KG - 05,N,,,A
